
N(0,2)	-2.06	2.06	-4	4	
Outlier_Model()	
Start B2	
BETA-159266	-2832.5	-2490.5	-2849	-2469.5	
MTC-4335	-2875	-2675.5	-2882	-2629	
BETA-159267	-2886	-2699	-2899	-2631	
BETA-159268	-2891	-2700.5	-2903.5	-2634.5	
BETA-167503	-2883.5	-2695.5	-2893	-2630	
BETA-159269	-2855	-2582.5	-2872	-2572	
BETA-167433	-2891	-2700.5	-2903.5	-2634.5	
BETA-159270	-2864	-2629.5	-2874.5	-2580	
BETA-159271	-2879.5	-2677.5	-2887.5	-2629	
MTC-4897	-2860	-2624.5	-2872	-2576.5	
