"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
225200,-1305.17,-866.356,-809.623,-376.305,-1058.49,-732.139,-820.005,-696.709,-1135.83,-883.647,-1376.54,-988.941,-2911.17,-2698.3,-3193.6,-2931.89,-3058.24,-2769.95,-2665.16,-2433.4,-3136.13,-2868.33,-3358.21,-3326.75,-3242.89,-3082.89,-3400.61,-3349.18,-2638.14,-2098.1,-3397.9,-2912.75,-2521.77,-2446.47,-2216.2,-2184.2,-1585.14,-1346.76,-1697.06,-1404.78,-1491.35,-1156.21,-1991.95,-1716.97,-2182.91,-1808.44,-1897.4,-1504.97,-6321.7,-5931.37,-7133.8,-6221.23,-8031.59,-6837.84,-6482.78,-4464.68,-10831.2,-7484.46,-5818.94,-4341.96,-14298.9,-11168,-15114.4,-13371.1,-11873,-9210.79,-12110.5,-10450.1,-12426.8,-10450,-4232.36,-3391.02,-4932.81,-3829.36,-4391.5,-3624.54,-3666.5,-3291.8,-4119.32,-3530.2,-4573.19,-3925.96,-5497.21,-4256.16,
225300,-1279.15,-867.962,-809.623,-371.412,-1058.4,-732.139,-820.005,-696.709,-1183.8,-883.647,-1376.54,-988.941,-2911.17,-2698.3,-3193.6,-2939.13,-3058.24,-2769.95,-2665.75,-2433.99,-3136.92,-2869.12,-3358.21,-3318.56,-3242.89,-3097.71,-3422.61,-3350.02,-2638.14,-2069.25,-3458.9,-2918.96,-2529.44,-2446.47,-2216.2,-2184.2,-1585.14,-1345.9,-1696.74,-1404.78,-1492.59,-1160.23,-1991.95,-1713.14,-2185.43,-1783.51,-1897.4,-1515.41,-6291.27,-5943.4,-7103.13,-6174.35,-8031.59,-6842.59,-6493.27,-4412.63,-10849.5,-7488.53,-5822.75,-4341.96,-14462,-11181,-15072.8,-13136.5,-11759.5,-9132.36,-12110.5,-10464.2,-12389.6,-10450,-4194.85,-3438.62,-4928.71,-3840.46,-4477.88,-3684,-3659.31,-3291.37,-4128.03,-3529.95,-4573.19,-3929.32,-5497.21,-4256.16,
225400,-1277.57,-855.986,-805.157,-384.052,-1058.4,-732.139,-824.123,-696.709,-1183.8,-885.864,-1373.46,-988.941,-2911.17,-2698.3,-3187.74,-2947.02,-3056.42,-2768.71,-2665.75,-2433.99,-3140.62,-2869.12,-3367.45,-3321.08,-3240.68,-3185.86,-3451.59,-3318.59,-2652.67,-2090.91,-3414.47,-2936.45,-2522.28,-2439.6,-2216.2,-2184.37,-1581.28,-1345.9,-1705.78,-1404.78,-1499.21,-1180.76,-2036.03,-1728.24,-2203.92,-1782.87,-1901.48,-1493.05,-6264.39,-5998.37,-7130.96,-6149.72,-8038.73,-6842.59,-6530.61,-4412.63,-10943.8,-7488.53,-5822.75,-4341.96,-14350.9,-11181.1,-15009.5,-13240.5,-11756,-9122.92,-12110.5,-10464.2,-12390,-10378.5,-4186.34,-3414.02,-5010.35,-3780.53,-4365.67,-3612.35,-3699.83,-3308.19,-4110.14,-3506.26,-4573.78,-3936.3,-5497.21,-4256.16,
225500,-1284.16,-855.986,-805.157,-385.552,-1058.4,-732.139,-824.123,-696.709,-1183.8,-885.864,-1363.14,-1000.51,-2911.17,-2698.3,-3187.74,-2943.74,-3057.66,-2763.8,-2665.75,-2433.99,-3136.15,-2869.12,-3362.54,-3275.79,-3240.68,-3164.36,-3477.25,-3353.13,-2644.71,-2100.96,-3395.62,-2936.45,-2522.28,-2439.66,-2216.2,-2184,-1582.06,-1337.34,-1740.96,-1392.62,-1482.29,-1180.76,-2034.58,-1710.94,-2185.82,-1780.16,-1902.74,-1489.65,-6215.82,-6018.52,-7093.77,-6219.83,-8038.73,-6842.59,-6521.34,-4386.38,-10890.1,-7527.24,-5901.37,-4343.04,-14377.7,-11181.1,-15071,-13345.2,-11801.2,-9096.1,-12119.1,-10464.2,-12418.9,-10378.5,-4196.84,-3285.24,-4962.16,-3773.8,-4377.13,-3455.35,-3703.06,-3308.19,-4102.45,-3511.65,-4576.09,-3936.3,-5497.21,-4256.16,
225600,-1284.08,-860.568,-805.157,-385.552,-1053.02,-732.139,-824.123,-701.191,-1143.4,-877.143,-1363.14,-995.546,-2911.17,-2698.3,-3168.57,-2947.1,-3057.66,-2750.77,-2664.78,-2430.03,-3134.57,-2861.18,-3361.94,-3275.79,-3240.68,-3164.36,-3486.06,-3365.04,-2626.3,-2098.72,-3515.46,-2886.99,-2524.28,-2438.76,-2214.6,-2184,-1582.06,-1343.16,-1736.03,-1390.11,-1493.86,-1180.1,-2064.94,-1745.81,-2168.44,-1755.91,-1902.72,-1483.07,-6175.02,-6004.23,-6941.33,-6222.96,-8038.73,-6842.59,-6471.85,-4409.22,-10890.1,-7436.11,-5837.54,-4343.04,-14377.7,-11192,-15138.1,-13427.1,-11741.8,-9106.53,-12122.9,-10464.2,-12416.4,-10378.5,-4217.46,-3356.27,-4968.14,-3851.86,-4385.41,-3584.1,-3676.73,-3324.44,-4068.98,-3509.65,-4555.11,-3935.87,-5497.21,-4256.16,
225700,-1293.77,-879.193,-806.715,-385.552,-1037.67,-732.139,-824.864,-701.088,-1143.24,-877.143,-1363.14,-995.546,-2911.17,-2698.3,-3173.75,-2952.28,-3057.66,-2750.77,-2664.78,-2430.03,-3136.1,-2851.24,-3361.94,-3303.11,-3367.38,-3305.44,-3475.52,-3396.62,-2636.99,-2095.76,-3451.56,-2919.39,-2524.28,-2403.19,-2214.6,-2184,-1581.2,-1343.16,-1695.66,-1385.11,-1494.77,-1180.1,-2059.52,-1741.03,-2168.44,-1755.91,-1902.21,-1495.46,-6170.71,-6020.64,-7072.84,-6273.64,-8038.73,-6889.86,-6440.61,-4432.36,-10846.6,-7445.15,-5837.54,-4342.88,-14362.6,-11199.2,-15413.1,-13395.7,-11741.8,-9110.4,-12122.9,-10464.2,-12474.9,-10440.5,-4203.89,-3353.24,-4968.71,-3826.23,-4479.29,-3482.03,-3676.73,-3313.25,-4073,-3509.65,-4555.11,-3935.87,-5572.26,-4256.16,
225800,-1296.02,-873.71,-807.193,-385.552,-1035.26,-737.033,-819.33,-701.088,-1136.45,-879.428,-1375.54,-995.546,-2907.16,-2698.3,-3173.75,-2952.28,-3066.14,-2750.79,-2664.78,-2428.9,-3136.1,-2852.8,-3362.2,-3333.93,-3365.23,-3305.44,-3438.59,-3351.84,-2636.44,-2089.72,-3501.01,-2924.08,-2509.65,-2427.75,-2214.64,-2184,-1586.98,-1348.94,-1704.07,-1406.02,-1481.99,-1191.19,-2087.39,-1734.39,-2168.44,-1764.26,-1905.79,-1497.69,-6213.89,-6013.57,-7104.26,-6266.1,-8047.27,-6889.86,-6481.61,-4432.36,-10846.6,-7481.04,-5865.33,-4342.88,-14381.8,-11173.3,-15701.4,-13142.8,-11761.5,-9191.02,-12122.9,-10464.2,-12474.9,-10440.5,-4178.16,-3367.85,-4952.03,-3843.61,-4453.87,-3308.44,-3677.51,-3313.25,-4079.44,-3509.65,-4634.27,-3935.87,-5572.26,-4254.26,
225900,-1296.02,-873.71,-811.376,-360.795,-1033.53,-738.919,-819.33,-705.38,-1136.45,-879.428,-1374.91,-995.546,-2907.57,-2698.71,-3181.83,-2952.28,-3074.88,-2717.22,-2664.78,-2428.9,-3136.1,-2855.65,-3362.2,-3329.17,-3347.61,-3312.49,-3431.57,-3351.84,-2646.03,-2089.4,-3425.2,-2958.32,-2573.54,-2427.75,-2214.64,-2182.51,-1586.98,-1348.94,-1704.07,-1403.71,-1473.45,-1195.73,-2067.8,-1726.66,-2168.44,-1764.26,-1902.65,-1490.18,-6237.47,-5977.44,-7072.04,-6106.89,-8053.74,-6889.86,-6453.79,-4432.99,-10846.4,-7483.6,-5865.33,-4342.88,-14381.8,-11198,-15114.1,-13184.9,-11715,-9174.09,-12175.9,-10464.2,-12474.9,-10470.5,-4178.16,-3344.94,-4973.88,-3829.75,-4576.42,-3452.73,-3732.03,-3319.31,-4106.21,-3496.99,-4625.13,-3940.86,-5512.91,-4288.71,
226000,-1315.52,-872.244,-808.32,-343.008,-1033.53,-735.148,-825.502,-700.902,-1139,-879.428,-1380.78,-995.546,-2907.57,-2698.71,-3181.83,-2952.28,-3077.62,-2711.08,-2658.47,-2417.38,-3137.47,-2855.33,-3362.2,-3329.17,-3347.61,-3312.49,-3533.19,-3352.57,-2814.14,-2087.98,-3413.68,-2944.96,-2570.18,-2427.75,-2214.64,-2182.51,-1584.17,-1348.94,-1711.13,-1358.63,-1473.45,-1195.73,-2035.23,-1760.03,-2168.44,-1756.32,-1905.15,-1460.19,-6255.56,-5944.58,-7104.11,-6212.74,-8053.74,-6889.86,-6453.79,-4398.3,-10846.4,-7465.37,-5891.89,-4342.88,-14381.8,-11332.2,-15425.5,-13174.5,-11902.9,-9078.67,-12200.8,-10464.2,-12460,-10463,-4309.72,-3353.2,-4865.87,-3846.28,-4342.22,-3679.47,-3773.64,-3319.31,-4106.21,-3496.99,-4621.67,-3924.57,-5512.91,-4308.63,
226100,-1309.31,-882.66,-792.891,-328.98,-1033.53,-735.148,-825.502,-700.834,-1142.68,-885.175,-1380.78,-995.546,-2907.57,-2698.64,-3181.54,-2944.26,-3066.28,-2711.08,-2658.47,-2417.38,-3132.72,-2867.48,-3367.3,-3329,-3357.19,-3312.7,-3551.86,-3352.57,-2624.82,-2087.98,-3390.1,-2944.96,-2593.3,-2452.85,-2214.64,-2182.51,-1573.62,-1348.94,-1680.56,-1349.02,-1475.95,-1186.88,-2035.23,-1756.79,-2168.44,-1741.35,-1905.15,-1473.03,-6224.94,-5976.24,-7104.11,-6241.03,-8053.74,-6928.9,-6516.28,-4448.6,-10846.4,-7448.77,-5851.19,-4314.79,-14381.8,-11280.9,-15130.1,-13018.2,-11743.3,-9091.17,-12212.6,-10464.2,-12461.1,-10452.5,-4332.91,-3351.62,-4972.15,-3841.75,-4556.99,-3519.6,-3654.94,-3336.67,-4103.4,-3524.31,-4550.58,-3934.28,-5512.91,-4309.4,
226200,-1309.31,-885.471,-797.605,-348.355,-1029.01,-735.148,-825.502,-702,-1144.57,-873.559,-1380.78,-995.546,-2907.57,-2692.62,-3160.74,-2944.26,-3059.98,-2709.16,-2658.47,-2411.79,-3132.72,-2857.26,-3364.76,-3331.78,-3341.15,-3296.67,-3549.29,-3348.67,-2635.76,-2102.79,-3383.07,-2901.13,-2585.92,-2452.85,-2214.64,-2175.17,-1573.36,-1348.94,-1700.35,-1370.82,-1475.95,-1186.88,-1987.14,-1756.79,-2197.72,-1735.34,-1903.77,-1490.42,-6209.37,-6034.22,-7125.62,-6241,-8075.13,-6945.25,-6528.68,-4431.98,-10853.2,-7370.64,-5844.37,-4269.2,-14425.1,-11291.2,-15167.2,-12958.5,-11835.9,-9235.28,-12212.6,-10464.2,-12509.5,-10397.8,-4271.92,-3340.91,-4886.88,-3856.43,-4489.41,-3625.84,-3663.46,-3349.04,-4103.4,-3517.87,-4563.06,-3934.28,-5518.63,-4309.4,
226300,-1333.31,-853.544,-808.639,-361.358,-1029.01,-734.035,-825.502,-709.749,-1150.2,-863.279,-1380.78,-995.546,-2907.57,-2692.62,-3148.5,-2933.85,-3059.98,-2709.16,-2658.47,-2418.16,-3131.83,-2869.56,-3364.76,-3328.43,-3341.15,-3296.67,-3554.99,-3337.34,-2632.98,-2114.67,-3488.07,-2909.36,-2585.92,-2452.85,-2214.64,-2175.17,-1574.61,-1348.94,-1730.11,-1400.64,-1475.29,-1186.22,-1986.65,-1757.48,-2197.72,-1681.98,-1903.77,-1496.71,-6227.49,-6001.53,-7136.44,-6260.25,-8075.13,-6948.24,-6470.52,-4464.29,-10894.4,-7365.4,-5825.1,-4281.6,-14393.5,-11318.4,-15129.5,-12876.1,-11722.2,-9187.96,-12215.5,-10458,-12497.5,-10405,-4271.82,-3314.55,-4909.75,-3928.94,-4434.77,-3680,-3658.4,-3349.04,-4105.7,-3520.23,-4560.25,-3934.28,-5518.63,-4309.4,
226400,-1333.31,-826.9,-815.303,-368.002,-1030.28,-734.035,-825.502,-705.257,-1150.2,-860.111,-1371.58,-995.546,-2907.57,-2692.62,-3148.5,-2933.85,-3057.81,-2710.13,-2658.47,-2418.16,-3131.83,-2869.56,-3364.76,-3324.58,-3217.39,-3174.91,-3563.84,-3344.81,-2632.98,-2049.32,-3472.28,-2919.91,-2685.4,-2302.52,-2214.64,-2175.17,-1574.61,-1348.94,-1710.59,-1400.64,-1479.82,-1186.22,-1990.73,-1762.05,-2210.73,-1700.49,-1900.84,-1482.6,-6227.49,-5975.24,-6942.84,-6250.4,-8075.13,-6948.24,-6470.44,-4223.36,-10856.4,-7460.02,-5781.68,-4289.72,-14339.6,-11318.4,-15630.3,-12677.9,-11725.7,-9132.86,-12215.5,-10450.4,-12474.3,-10479.5,-4353.6,-3354.17,-4900.77,-3906.97,-4515.47,-3687.95,-3662.48,-3349.04,-4105.7,-3541.64,-4573.97,-3924.86,-5518.63,-4309.4,
226500,-1333.79,-822.747,-816.356,-345.337,-1030.28,-739.31,-825.502,-705.257,-1152.34,-854.215,-1371.58,-992.012,-2907.57,-2692.62,-3150.78,-2933.85,-3070.7,-2710.13,-2658.47,-2421.16,-3131.83,-2869.56,-3361.93,-3320.68,-3211.95,-3174.91,-3549.7,-3344.81,-2626.67,-2056.79,-3518.99,-2945.61,-2608.33,-2326.22,-2214.64,-2176.69,-1561.45,-1348.94,-1689.75,-1415.51,-1479.36,-1186.22,-1990.73,-1762.05,-2210.73,-1742.77,-1900.84,-1455.41,-6202.61,-5998.07,-7142.88,-6306.28,-8144,-6962.05,-6464.22,-4334.61,-10880.3,-7460.02,-5774.95,-4303.38,-14338.2,-11273.3,-15218.8,-13089,-11829.5,-9023.36,-12219.1,-10454,-12474.3,-10479.2,-4260.57,-3307.57,-4872,-3872.43,-4487.44,-3687.95,-3664.77,-3338.24,-4105.16,-3540.95,-4570.21,-3924.86,-5518.63,-4309.4,
226600,-1346.19,-822.747,-813.874,-365.361,-1041.21,-739.31,-825.502,-705.257,-1152.34,-854.215,-1371.58,-979.875,-2907.57,-2692.62,-3136.14,-2933.85,-3064.48,-2695.58,-2658.47,-2421.16,-3128.54,-2866.89,-3362.5,-3320.68,-3220.24,-3183.2,-3567.47,-3389.67,-2626.84,-2082.97,-3503.96,-2886.12,-2588.18,-2356.05,-2214.64,-2176.69,-1561.45,-1348.94,-1698.54,-1415.51,-1479.36,-1171.84,-1990.47,-1762.05,-2218.09,-1764.78,-1923.04,-1498.32,-6243.98,-6042.41,-7119.04,-6231.75,-8158.2,-6929.31,-6441.38,-4435.63,-10812.8,-7455.78,-5778.78,-4302.97,-14352.1,-11296,-15166,-13228.8,-11755,-9142.34,-12228.2,-10454,-12474.3,-10463,-4287.18,-3365.84,-4848.35,-3769.33,-4386.14,-3691.28,-3660.75,-3344.94,-4111.75,-3540.95,-4577.95,-3932.23,-5518.63,-4309.4,
226700,-1324.14,-831.577,-813.2,-375.057,-1036.27,-739.31,-825.502,-705.257,-1152.34,-849.363,-1373.85,-974.005,-2907.57,-2692.62,-3139.77,-2937.48,-3064.48,-2701.41,-2660.75,-2421.16,-3133.19,-2866.89,-3362.5,-3312.92,-3220.24,-3183.08,-3548.92,-3354.09,-2611.3,-2080.33,-3485.43,-2944.86,-2599.45,-2218.24,-2214.64,-2176.69,-1560.34,-1347.97,-1668.18,-1354.13,-1482.02,-1169.7,-1982.42,-1762.05,-2199.37,-1774.02,-1939.23,-1498.32,-6221.89,-5969.1,-7090.73,-6249.99,-8158.2,-6929.31,-6550.42,-4390.7,-10796.7,-7486.59,-5797.06,-4292.44,-14323.8,-11298.8,-15089.9,-13505.4,-11979.7,-9132.26,-12162.8,-10430,-12464.4,-10463,-4302.81,-3418.72,-4976.08,-3798.7,-4444.59,-3681.36,-3656.75,-3344.94,-4111.75,-3540.95,-4627.02,-3932.23,-5513.37,-4309.4,
226800,-1303.65,-837.131,-817.943,-361.278,-1040.88,-739.31,-817.106,-705.257,-1148.98,-859.738,-1372.93,-974.005,-2907.57,-2692.62,-3139.77,-2930.72,-3064.48,-2705.45,-2660.14,-2426.9,-3139.39,-2866.89,-3367.87,-3309.23,-3220.24,-3183.08,-3497.26,-3354.77,-2626.6,-2020.81,-3424.06,-2957.71,-2592.9,-2380.84,-2214.64,-2176.69,-1560.34,-1347.97,-1663.96,-1398.73,-1480.53,-1154.72,-1970.32,-1758.95,-2199.37,-1759.51,-1939.23,-1500.2,-6254.67,-5975.07,-7142.57,-6252.6,-8114.74,-6925.87,-6537.63,-4385.51,-10796.7,-7486.59,-5810.31,-4292.44,-14358,-11323.6,-15441.9,-13190.9,-11852.8,-8927.25,-12142.4,-10433.5,-12411.3,-10461.9,-4287.55,-3470.39,-4932.08,-3815.16,-4286.46,-3636.76,-3656.75,-3330.68,-4113.7,-3538.44,-4628.32,-3903.26,-5513.37,-4309.4,
226900,-1303.65,-832.563,-802.924,-361.278,-1040.88,-735.207,-817.106,-705.257,-1131.58,-859.738,-1372.93,-974.005,-2907.57,-2692.62,-3139.77,-2930.72,-3064.48,-2715.27,-2660.21,-2426.9,-3139.39,-2866.89,-3369.84,-3309.23,-3234.9,-3159.73,-3442.8,-3364.72,-2654.29,-1946.7,-3425.33,-2957.71,-2622.2,-2441.5,-2214.64,-2177.93,-1558.57,-1347.97,-1634.83,-1401.33,-1472.14,-1154.72,-1970.32,-1767.46,-2199.37,-1759.51,-1939.23,-1482.71,-6274.79,-5939.5,-7133.48,-6247.03,-8129.09,-6925.87,-6477.15,-4348.52,-10796.7,-7486.59,-5775.93,-4285.91,-14388.8,-11319,-15118.1,-13345.2,-11995.4,-9191.19,-12142.4,-10432.6,-12374.7,-10462.9,-4287.55,-3444.48,-4967.46,-3917.11,-4384.17,-3649.93,-3656.75,-3330.2,-4133.19,-3545.84,-4649.17,-3870.67,-5527.37,-4309.4,
227000,-1293.87,-852.226,-802.924,-344.699,-1040.88,-726.976,-817.448,-705.257,-1130.01,-859.738,-1372.93,-974.005,-2907.57,-2692.62,-3139.77,-2925.51,-3059.63,-2715.27,-2661.18,-2426.9,-3142.2,-2864.66,-3365.85,-3304.67,-3234.9,-3162.5,-3456.67,-3370.24,-2667.12,-1953.31,-3416.37,-2891.28,-2603.45,-2401.95,-2214.64,-2179.42,-1558.57,-1347.97,-1634.17,-1409.4,-1472.14,-1164.12,-1978.43,-1766.51,-2199.37,-1776.52,-1946.2,-1455.56,-6273.03,-5973.65,-7071.56,-6169.02,-8248.63,-6925.87,-6439.3,-4272.24,-10796.7,-7507.28,-5791,-4285.91,-14318.3,-11319,-15099.4,-13196.4,-11707.4,-9126.44,-12140.6,-10432.6,-12374.7,-10448,-4265.4,-3444.48,-4868.44,-3916.65,-4319.55,-3638.08,-3659.74,-3326.31,-4114.95,-3540.2,-4630.98,-3857.65,-5527.37,-4322.06,
227100,-1293.87,-873.245,-803.514,-344.699,-1039.88,-726.976,-817.448,-709.316,-1142.82,-862.66,-1372.93,-981.878,-2907.57,-2688.2,-3150.09,-2937.33,-3059.63,-2709.5,-2661.18,-2426.9,-3136.22,-2864.66,-3363.61,-3302.43,-3361.86,-3288.23,-3428.05,-3372.54,-2705.95,-1988.36,-3412.32,-2917.5,-2602.19,-2352.49,-2214.64,-2179.42,-1558.57,-1347.97,-1634.17,-1391.65,-1479.09,-1182.71,-1995.35,-1765.61,-2191.6,-1797.91,-1922.67,-1466.21,-6188.16,-5983.88,-7014.34,-6236.11,-8248.63,-6989.02,-6470.72,-4395.63,-10801.7,-7507.28,-5774.84,-4281.63,-14363.4,-11324,-15074.5,-13274.1,-11761.5,-9140.08,-12140.6,-10432.6,-12374.7,-10448,-4268.87,-3447.28,-4895.81,-3854.53,-4367.9,-3544.64,-3659.74,-3314.4,-4114.95,-3540.2,-4630.98,-3889.27,-5527.37,-4317.67,
227200,-1293.87,-873.245,-818.625,-351.661,-1044.97,-735.706,-817.448,-697.858,-1142.82,-886.676,-1372.93,-982.982,-2907.57,-2688.2,-3141.85,-2937.33,-3059.56,-2709.5,-2661.18,-2424.12,-3136.22,-2867.12,-3362.51,-3312.21,-3361.86,-3288.23,-3460.91,-3353,-2643.92,-2099.63,-3406.38,-2944.7,-2727.07,-2332.38,-2214.64,-2179.42,-1558.57,-1347.97,-1634.96,-1414.35,-1474.83,-1180.84,-1973.36,-1773.84,-2173.57,-1797.91,-1922.67,-1483.22,-6191.87,-5980.92,-7070.16,-6262.43,-8247.13,-6989.02,-6765.9,-4390.59,-10801.7,-7507.28,-5803.03,-4281.63,-14239.4,-11324,-15165.3,-13357.2,-11790,-9072.84,-12138.1,-10429.7,-12366.2,-10441.8,-4325.26,-3447.28,-5023.68,-3932.32,-4470.4,-3660.92,-3659.74,-3290.55,-4114.95,-3540.2,-4630.98,-3904.17,-5527.37,-4317.67,
227300,-1293.87,-892.729,-816.964,-345.925,-1044.97,-735.706,-817.448,-697.858,-1142.82,-886.676,-1375.22,-985.27,-2908.28,-2688.2,-3155.65,-2929.03,-3065.19,-2709.5,-2661.18,-2424.12,-3146.41,-2867.12,-3362.51,-3312.21,-3363.77,-3288.23,-3484.28,-3360.24,-2643.92,-2099.63,-3391.15,-2934.8,-2619.39,-2342.63,-2214.64,-2179.42,-1560.41,-1347.97,-1636.86,-1418.99,-1474.83,-1183.02,-1978.45,-1752.57,-2168.85,-1797.91,-1954.86,-1483.22,-6226.01,-5970.21,-7074.47,-6189.76,-8257.52,-6993.4,-6497.14,-4390.59,-10801.7,-7505.49,-5799.04,-4281.63,-14239.4,-11324,-15163.2,-13049.7,-11819.5,-9171.91,-12138.1,-10429.7,-12366.2,-10367.3,-4310.48,-3407.77,-4956.25,-3932.91,-4387.4,-3634.92,-3659.74,-3256.42,-4114.95,-3540.2,-4625.08,-3900.1,-5527.37,-4317.67,
227400,-1294.4,-892.729,-816.964,-356.436,-1044.97,-735.706,-817.448,-697.858,-1141.69,-885.324,-1375.22,-977.747,-2908.28,-2688.2,-3151.61,-2921.41,-3065.19,-2704.6,-2661.18,-2424.12,-3146.41,-2862.59,-3362.51,-3312.21,-3363.47,-3282.25,-3483.6,-3360.24,-2647.66,-2082.41,-3396.91,-2967.92,-2599.42,-2345.54,-2214.64,-2179.42,-1564.9,-1330.81,-1636.86,-1408.51,-1474.72,-1179.6,-1978.45,-1756.01,-2177.48,-1796.41,-1927,-1495.5,-6197.18,-5987.32,-7144.37,-6200.01,-8257.52,-6993.4,-6529.24,-4471.55,-10801.7,-7501.04,-5831.26,-4294.76,-14230.4,-11281.4,-15165.4,-13387,-11855.6,-9171.91,-12153.6,-10429.7,-12366.2,-10366.5,-4387.34,-3063.95,-4971.37,-3798.17,-4368.42,-3596.42,-3659.74,-3253.25,-4114.95,-3535.08,-4625.08,-3916.84,-5530.6,-4317.67,
227500,-1314.51,-888.707,-809.338,-361.722,-1044.97,-718.747,-817.189,-697.858,-1141.69,-881.506,-1379.38,-981.908,-2908.25,-2688.2,-3151.61,-2921.41,-3087.16,-2681.66,-2653.63,-2425.03,-3146.41,-2852.02,-3364.85,-3335.66,-3363.47,-3252.55,-3420.55,-3358.55,-2642.36,-2098.66,-3390.18,-2990.91,-2615.93,-2390.12,-2214.64,-2179.42,-1573.24,-1343.7,-1661.51,-1414.22,-1495.22,-1175.39,-1983.92,-1771.65,-2157.76,-1823.68,-1950.92,-1495.5,-6245.68,-6025.26,-7082.43,-6225.29,-8279.25,-6993.4,-6465.44,-4359.94,-10801.7,-7434.06,-5855.3,-4299.11,-14230.4,-11281.4,-15159.6,-13510.8,-11884.1,-9208.78,-12153.6,-10455,-12361.4,-10420.6,-4407.58,-3255.59,-4945.03,-3823.66,-4380.77,-3623.68,-3659.74,-3322.95,-4102.55,-3548.25,-4560.73,-3903.3,-5536.9,-4317.67,
227600,-1309.07,-888.707,-809.338,-361.722,-1051.88,-718.747,-817.189,-697.858,-1144.32,-881.506,-1361.99,-982.52,-2908.25,-2688.2,-3151.61,-2929.76,-3089.89,-2714.69,-2653.63,-2428.11,-3147.73,-2853.34,-3364.85,-3335.66,-3358.95,-3241.91,-3469.16,-3348.09,-2710.01,-2100.17,-3410.69,-2929.33,-2635.44,-2289.27,-2213.67,-2179.42,-1573.24,-1343.7,-1670.78,-1390.44,-1463.3,-1174.84,-1988.24,-1771.65,-2157.76,-1823.68,-1942.59,-1498.1,-6246.53,-6027.88,-7085.08,-6262.09,-8371.57,-6990.63,-6491.71,-4359.94,-10822.8,-7365.54,-5849.67,-4299.11,-14230.4,-11229,-15189.3,-13583.7,-11825.2,-9149.18,-12153.6,-10467.4,-12361.4,-10425,-4301.82,-3333.24,-4965.42,-3814.49,-4410.31,-3616.83,-3656.98,-3331.98,-4105.09,-3541.46,-4560.73,-3870.95,-5536.9,-4317.67,
227700,-1309.07,-882.495,-804.864,-369.823,-1051.39,-728.992,-817.189,-703.704,-1146.17,-874.413,-1361.99,-982.524,-2908.25,-2688.2,-3151.61,-2929.3,-3089.89,-2714.52,-2653.63,-2428.11,-3151.55,-2845.69,-3364.85,-3335.66,-3358.95,-3282.05,-3469.16,-3348.09,-2717.87,-2100.17,-3377.96,-2920.7,-2779.14,-2366.68,-2213.44,-2179.42,-1570.09,-1343.7,-1675.47,-1379.85,-1463.3,-1155.38,-1988.59,-1754.3,-2157.76,-1823.68,-1927.21,-1498.1,-6190.98,-6002.17,-7085.08,-6257.75,-8400.72,-6954.28,-6433.97,-4359.94,-10861,-7460.07,-5829.19,-4320.08,-14230.4,-11242.5,-15251.2,-13541.8,-11777.5,-9109.75,-12153.6,-10467.4,-12348.9,-10454.2,-4316.14,-3333.24,-4937.17,-3800.66,-4337.67,-3698.44,-3661.95,-3331.98,-4108.37,-3541.38,-4572.45,-3901.11,-5536.9,-4308.59,
227800,-1311.14,-876.098,-802.004,-383.922,-1050.03,-727.635,-823.678,-712.29,-1156.46,-873.809,-1359.53,-980.064,-2908.25,-2688.2,-3151.61,-2934.32,-3102.5,-2713.54,-2655.84,-2428.11,-3149.2,-2845.69,-3359.51,-3335.66,-3376.97,-3282.05,-3457.5,-3341.67,-2645.81,-2108.81,-3385.83,-2923,-2627.25,-2363.24,-2213.44,-2180.19,-1564.69,-1343.7,-1652.31,-1382.78,-1469.45,-1153.79,-2013.48,-1753.59,-2157.76,-1830.03,-1928.31,-1498.1,-6203.73,-6018.83,-7125.87,-6187.52,-8290,-6886.7,-6433.97,-4359.94,-10869.9,-7460.07,-5829.19,-4234.55,-14415.7,-11242.5,-15145.2,-13421.3,-11820.7,-9131.6,-12149,-10458.2,-12348.9,-10454.2,-4301.62,-3343.75,-5052.43,-3801.4,-4486,-3625.53,-3664.41,-3263.79,-4108.37,-3541.38,-4589.77,-3901.11,-5528.33,-4312.38,
