"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
131200,-1311.3,-836.782,-809.099,-347.192,-1035.77,-749.392,-829.092,-606.804,-1192.79,-826.69,-1311.93,-1053.18,-2908.41,-2691.98,-3090.97,-3005.73,-3097.75,-2782.3,-2618.22,-2433.32,-3132.34,-2865.64,-3350.73,-3348.88,-3354.31,-3295.51,-3524.21,-3459.51,-2641.02,-2121.91,-3376.1,-2981.8,-2579.81,-2411.08,-2256.61,-2108.8,-1569.52,-1347.83,-1653.1,-1463.75,-1476.49,-1240.55,-1977.84,-1792.24,-2203.44,-1808.13,-1860.17,-1494.14,-6194.65,-6032.58,-7175.75,-6232.06,-8040.01,-6775.35,-6530.26,-4358.28,-10842.3,-7434.94,-5871.9,-4318.39,-14409.5,-12025,-15228.1,-12902.2,-11755.7,-9099.63,-11551.6,-10612.3,-12318.2,-10393.2,-4284.71,-3390.54,-4984.73,-3822.72,-4398.88,-3442.93,-3648.34,-3462.07,-4087.76,-3531.19,-4521.63,-3976.94,-5548.07,-4220.92,
131300,-1314.11,-823.642,-807.441,-360.947,-1035.77,-755.054,-829.092,-606.804,-1194.42,-834.533,-1311.93,-1053.18,-2907.97,-2691.98,-3090.97,-3006.34,-3090.26,-2779.81,-2618.22,-2433.32,-3132.34,-2865.64,-3350.73,-3337.77,-3356.12,-3295.17,-3562.34,-3445.58,-2620.81,-2097.1,-3444.87,-2965.22,-2630.52,-2338.19,-2256.25,-2108.8,-1557.28,-1354.21,-1670.38,-1463.75,-1476.49,-1240.55,-1979.19,-1790.6,-2201.08,-1808.13,-1860.17,-1473.46,-6220.55,-6050.54,-7059.3,-6224.76,-8075.89,-6711.17,-6483.22,-4576.25,-10842.3,-7388.65,-5789.75,-4318.39,-14409.5,-12041,-15088.1,-13050,-11780.3,-9138.36,-11551.6,-10612.3,-12320.7,-10515.9,-4322.1,-3410.24,-4946.66,-3936.21,-4306.99,-3619.57,-3655.16,-3440.26,-4087.76,-3532.01,-4505.76,-3970.89,-5548.07,-4241.75,
131400,-1301.94,-826.78,-810.833,-348.267,-1035.77,-752.694,-834.595,-608.258,-1194.42,-842.046,-1308.52,-1053.18,-2907.97,-2691.98,-3090.97,-2990.53,-3085.46,-2779.81,-2618.22,-2433.32,-3131.16,-2865.64,-3349.93,-3337.77,-3367.48,-3302.56,-3529.06,-3448.94,-2699.87,-2099.06,-3415.45,-2987.42,-2605.68,-2336.38,-2256.25,-2107.48,-1557.28,-1353.04,-1689.62,-1468.77,-1476.49,-1245.28,-1972.43,-1791.11,-2205.77,-1802.34,-1864.37,-1487.27,-6249.29,-5935.34,-7166.33,-6214.19,-8075.89,-6711.17,-6449.08,-4568.32,-10842.3,-7482.42,-5793.89,-4283.19,-14395.3,-11973.9,-15122.6,-12730.6,-11775.6,-9155.29,-11551.6,-10612.3,-12296.2,-10515.9,-4266.24,-3422.18,-4893.72,-3902.85,-4272.73,-3661.59,-3663.11,-3434.61,-4087.76,-3532.01,-4501.82,-3952.54,-5511.64,-4241.75,
131500,-1303.81,-867.4,-810.833,-347.97,-1035.77,-752.694,-827.053,-584.029,-1199.23,-849.623,-1306.17,-1053.18,-2909.89,-2693.91,-3089.41,-2990.53,-3080.51,-2779.81,-2617.52,-2433.32,-3131.16,-2868.59,-3351.28,-3348.8,-3365.88,-3292.3,-3493.29,-3448.92,-2622.38,-2097.86,-3420.36,-2970.27,-2645.39,-2400.69,-2258.86,-2108.12,-1557.28,-1353.04,-1689.62,-1469.17,-1476.49,-1238.18,-1968.07,-1814.07,-2194.86,-1783.54,-1864.37,-1487.27,-6219.86,-5976.85,-7077.84,-6301.45,-8075.89,-6864.75,-6465.01,-4579.28,-10842.3,-7482.42,-5789.41,-4222.98,-14450.2,-11973.9,-15175.1,-13053,-11881.8,-9199.33,-11558.6,-10608,-12276.3,-10515.9,-4269.75,-3393.44,-4887,-3905.66,-4314.49,-3622.06,-3660.68,-3433.81,-4087.76,-3501.36,-4498.49,-3941.7,-5511.64,-4241.75,
131600,-1340.45,-863.046,-812.119,-368.346,-1035.77,-748.548,-834.152,-580.156,-1199.23,-868.719,-1316.52,-1053.18,-2909.89,-2703.21,-3089.41,-2997.5,-3072.03,-2760.8,-2617.52,-2433.32,-3128.26,-2875.34,-3351.28,-3349.1,-3365.88,-3253.77,-3509.79,-3447.64,-2613.72,-2089.89,-3379.24,-3007.57,-2635.5,-2421.95,-2256.79,-2107.82,-1557.28,-1353.04,-1689.62,-1466.91,-1465.29,-1234.88,-1960.56,-1813.53,-2199.02,-1784.79,-1864.37,-1514.67,-6257.8,-5969.78,-7079.2,-6316.09,-8107.95,-6833.78,-6498.26,-4576.39,-10869.1,-7489.19,-5792.59,-4299.59,-14389.2,-11974.3,-15224.9,-13238.7,-11772.8,-9199.33,-11568.9,-10622.9,-12276.3,-10515.9,-4275.58,-3396.22,-4956.85,-3888.8,-4284.15,-3637.31,-3651.33,-3436.03,-4087.76,-3501.36,-4474.1,-3943.28,-5511.64,-4275.82,
131700,-1319.32,-878.971,-802.615,-378.512,-1035.77,-752.754,-842.823,-580.156,-1192.27,-856.104,-1316.87,-1053.18,-2909.37,-2703.21,-3083.25,-2997.5,-3079.19,-2756.14,-2617.52,-2433.32,-3128.26,-2875.34,-3351.28,-3334.29,-3358.78,-3223.86,-3503.33,-3427.16,-2598.57,-2082.33,-3380.73,-2983.69,-2605.31,-2311.48,-2256.79,-2107.82,-1557.28,-1362.68,-1700.93,-1442.14,-1477.23,-1231,-1960.56,-1811.85,-2199.02,-1784.79,-1861.45,-1513.95,-6163.11,-6007.83,-7202.02,-6250.29,-8086.19,-6833.78,-6449.31,-4492.78,-10914.5,-7557.26,-5806.5,-4299.59,-14344.1,-12024.6,-15146.7,-13238.7,-11734.9,-9228.94,-11554.1,-10622.9,-12289.5,-10515.9,-4330.62,-3381.31,-5052.82,-3906.01,-4404.24,-3634.5,-3651.33,-3436.03,-4087.76,-3523.71,-4492.3,-3931.29,-5511.64,-4275.82,
131800,-1301.48,-871.266,-802.615,-364.432,-1028.88,-756.208,-842.823,-586.223,-1182.41,-853.109,-1321.12,-1053.18,-2909.37,-2703.63,-3064.78,-2997.5,-3083.16,-2756.14,-2617.52,-2433.32,-3124.21,-2871.3,-3358.67,-3334.29,-3377.65,-3197.93,-3499.56,-3430.86,-2598.57,-2088.99,-3371.74,-2958.44,-2604.13,-2413.75,-2256.79,-2107.82,-1557.28,-1362.68,-1736.04,-1442.16,-1477.23,-1231,-1960.56,-1811.85,-2203.65,-1782.94,-1861.45,-1508.5,-6174.34,-6038.61,-7090.93,-6115.36,-8086.19,-6882.95,-6442.37,-4513.17,-10849.6,-7557.26,-5818.44,-4299.59,-14356.4,-12062.5,-15163.6,-13300.2,-12037.5,-9213.77,-11554.1,-10622.9,-12289.5,-10515.9,-4314.98,-3351.16,-5001.33,-3842.1,-4387.29,-3660.82,-3653.93,-3434.62,-4078.43,-3523.71,-4492.56,-3915.59,-5511.64,-4275.82,
131900,-1301.48,-893.308,-810.871,-364.432,-1028.88,-756.208,-848.423,-573.905,-1196.02,-800.354,-1323.58,-1053.18,-2909.37,-2703.63,-3064.78,-2997.5,-3085.48,-2758.45,-2617.52,-2433.32,-3124.21,-2854.1,-3367.61,-3339.56,-3239.16,-3197.93,-3505.04,-3437.46,-2599.72,-2098.98,-3375.95,-2943.24,-2583.22,-2366.92,-2256.79,-2107.82,-1557.28,-1362.68,-1741.66,-1420.18,-1477.23,-1231,-1960.56,-1820.69,-2200.63,-1782.94,-1859.9,-1507.83,-6163.67,-5997.22,-7087.81,-6251.8,-8046.95,-6880.65,-6488.17,-4489.63,-10849.6,-7475.45,-5809.25,-4299.59,-14314.5,-12062.5,-15167.1,-13357,-11755.5,-9170.97,-11586.1,-10601.6,-12270.8,-10507.4,-4318.66,-3339.05,-4897.83,-3888.45,-4355.96,-3672.2,-3679.06,-3425.4,-4095.41,-3523.71,-4492.56,-3981.02,-5511.64,-4266.06,
132000,-1298.38,-893.308,-812.674,-352.204,-1028.88,-756.208,-860.813,-573.218,-1196.71,-826.795,-1325.07,-1048.14,-2909.37,-2703.63,-3062.7,-2995.41,-3082.71,-2761.3,-2617.52,-2438.32,-3125.51,-2854.1,-3374.12,-3330.34,-3220.49,-3188.26,-3507.99,-3459.43,-2609.8,-2120.34,-3386.18,-2986.81,-2592.67,-2354.06,-2253,-2109.33,-1557.28,-1362.68,-1728.39,-1448.47,-1468.74,-1233.62,-1952.11,-1823.86,-2236.65,-1782.94,-1859.9,-1511.78,-6205.65,-6009.17,-7074.39,-6247.9,-8046.95,-6905.99,-6449.14,-4474.69,-10889.7,-7458.26,-5809.25,-4276.63,-14331.5,-12042.5,-15137.2,-13323.1,-11782.1,-9186.56,-11574.9,-10601.6,-12409.3,-10507.4,-4225.26,-3332.15,-4968.7,-3890.66,-4484.13,-3574.64,-3673.14,-3425.93,-4096.54,-3523.71,-4487.72,-3979.78,-5511.64,-4298.03,
132100,-1298.38,-903.794,-818.379,-358.703,-1028.88,-756.208,-827.489,-556.706,-1183.81,-811.845,-1318.91,-1048.14,-2909.95,-2703.63,-3062.7,-2995.41,-3078.46,-2761.3,-2617.52,-2438.32,-3125.51,-2854.1,-3373.44,-3330.34,-3208.43,-3176.19,-3507.99,-3479.45,-2610,-2120.34,-3386.18,-2989.2,-2594.31,-2374.38,-2253,-2109.33,-1558.44,-1362.68,-1683.52,-1457.86,-1476.81,-1226.57,-1954.22,-1823.86,-2243.37,-1780.31,-1854.74,-1515.72,-6207.07,-5980.4,-7165.69,-6214.47,-8034.49,-6879.06,-6438.35,-4345.16,-10819.9,-7380.3,-5809.25,-4303.02,-14352.1,-12042.5,-15247.1,-13228.5,-11779.7,-9117.59,-11581.3,-10601.6,-12409.3,-10507.4,-4283.62,-3446.75,-4896.99,-3774.52,-4406.91,-3629.64,-3654.24,-3405.12,-4096.54,-3529.32,-4484.38,-3983.31,-5511.64,-4298.03,
132200,-1306.65,-896.695,-823.324,-358.155,-1028.77,-756.208,-828.296,-559.005,-1183.81,-803.906,-1323.33,-1048.14,-2909.95,-2695.64,-3062.7,-2995.41,-3078.46,-2762.55,-2617.52,-2438.32,-3114.32,-2856.11,-3356.79,-3339.24,-3208.43,-3178.54,-3508.08,-3481.35,-2633.66,-2089.95,-3375.3,-2992.33,-2583.55,-2418.74,-2247.14,-2105.69,-1558.44,-1363.54,-1687.03,-1454.86,-1473.43,-1219.03,-1968.38,-1823.86,-2233.25,-1795.29,-1855.18,-1494.43,-6243.25,-6005.74,-7325.58,-6263.2,-8034.49,-6867.74,-6438.35,-4424.46,-10872.1,-7463.74,-5848.3,-4286.4,-14414.7,-12042.5,-15452.1,-13168.1,-11716.9,-9189.92,-11609.4,-10601.6,-12416.3,-10512.5,-4298.59,-3432.05,-4947.6,-3814.55,-4391.96,-3613.53,-3654.24,-3406.37,-4099.67,-3529.32,-4495.97,-3983.31,-5511.64,-4298.03,
132300,-1308.41,-905.421,-814.379,-375.078,-1028.9,-756.541,-832.215,-560.785,-1196.21,-829.845,-1310.77,-1043.53,-2911,-2695.75,-3062.7,-2995.41,-3094.44,-2762.55,-2617.52,-2438.32,-3113.94,-2855.73,-3356.79,-3339.24,-3208.43,-3205.88,-3465.29,-3453.29,-2659.33,-2106.78,-3397.97,-3018.05,-2555.36,-2434.06,-2247.14,-2107.51,-1556.14,-1368.74,-1673.12,-1454.86,-1466.57,-1216.45,-1972.78,-1817.82,-2205.08,-1787.29,-1855.18,-1494.43,-6295.02,-5876.7,-7117.81,-6210.71,-8034.49,-6867.74,-6583.66,-4437.76,-10935.8,-7453.77,-5837.98,-4319.37,-14460.6,-12042.5,-15429.9,-13078.3,-11719.8,-9192.83,-11555,-10601.6,-12392.3,-10518.1,-4297.29,-3432,-4945.7,-3837.15,-4424.27,-3596.82,-3654.24,-3406.56,-4098.45,-3528.1,-4475.26,-3983.31,-5511.64,-4273.71,
132400,-1335.72,-905.421,-814.379,-375.078,-1029.59,-756.541,-832.215,-549.703,-1222.3,-835.714,-1310.77,-1035.61,-2911,-2695.75,-3062.7,-2994.26,-3085.53,-2770.85,-2617.52,-2438.32,-3113.94,-2855.73,-3355.35,-3337.63,-3340.92,-3334.46,-3382.4,-3359.01,-2697.72,-2106.78,-3430.06,-2996.6,-2557.19,-2434.06,-2247.31,-2107.51,-1556.14,-1372.74,-1673.65,-1454.86,-1466.57,-1214.21,-1991.1,-1769.88,-2202.28,-1783.84,-1855.18,-1469.08,-6266.13,-5996.67,-7249.74,-6007.16,-8060.42,-6867.74,-6504.38,-4428.45,-10935.8,-7469.77,-5793.01,-4319.37,-14637.3,-12023.9,-15090.3,-13235.2,-11809.1,-9228.38,-11555,-10599.9,-12392.3,-10522.5,-4303.86,-3374.94,-4908.53,-3856.63,-4453.4,-3565.49,-3653.8,-3419.31,-4093.58,-3526.92,-4472.69,-3983.31,-5511.64,-4273.71,
132500,-1333.85,-891.444,-809.328,-366.289,-1032.13,-756.541,-818.917,-549.703,-1250.22,-835.714,-1310.77,-1035.61,-2912.99,-2697.74,-3062.7,-2994.26,-3086.1,-2770.85,-2617.52,-2438.32,-3110.28,-2855.73,-3355.35,-3332.97,-3209.34,-3202.88,-3378.55,-3356.67,-2643.49,-2106.78,-3397.38,-3038.53,-2517.46,-2435,-2246.66,-2114.21,-1552.65,-1360.27,-1634.88,-1475.36,-1478.13,-1239.86,-1978.95,-1768.73,-2207.98,-1787.67,-1851.45,-1468.28,-6234.83,-6012.64,-7094.92,-6236.5,-8031.33,-6859.91,-6446.89,-4408.68,-10893.7,-7468.15,-5818.13,-4292.44,-14601.2,-12023.9,-15002.8,-13394.7,-11816.4,-9168.15,-11555,-10591.2,-12392.3,-10522.5,-4352.12,-3381.25,-4939.61,-3833.55,-4423.24,-3633.18,-3650.56,-3389.68,-4093.58,-3532.61,-4461.98,-3983.31,-5522.26,-4233.15,
132600,-1320.56,-880.31,-808.419,-358.608,-1021.6,-756.248,-818.917,-549.384,-1225.34,-841.158,-1310.77,-1035.61,-2912.99,-2697.74,-3075.93,-2994.26,-3086.1,-2770.85,-2617.52,-2438.32,-3110.28,-2859.4,-3355.35,-3332.97,-3209.34,-3202.88,-3382.38,-3357.68,-2641.28,-2104.58,-3384.7,-3038.41,-2517.99,-2363.5,-2246.66,-2105.93,-1552.65,-1360.27,-1634.9,-1477,-1461.74,-1225.45,-1978.44,-1790.35,-2186.13,-1785.54,-1851.45,-1468.28,-6216.31,-6007.13,-7367.96,-6177.64,-8023.94,-6866.36,-6495.53,-4358.38,-10927.9,-7463.91,-5782.82,-4299.93,-14411.1,-12023.9,-15102.7,-13381.9,-11779.7,-9184.96,-11539.5,-10591.2,-12388,-10522.5,-4328.21,-3468.17,-4957.67,-3792.07,-4457.15,-3650.8,-3655.97,-3379.81,-4090.23,-3532.61,-4457.91,-4004.72,-5522.26,-4231.96,
132700,-1306.82,-872.415,-818.417,-364.104,-1022.46,-756.248,-818.917,-549.384,-1225.34,-838.744,-1310.77,-1035.61,-2912.99,-2696.01,-3075.93,-2995.79,-3077.83,-2775.56,-2617.52,-2438.32,-3110.28,-2859.4,-3355.35,-3332.97,-3225.12,-3197.34,-3382.88,-3355.89,-2633.82,-2110.6,-3384.7,-3038.31,-2529.48,-2364.6,-2246.66,-2111.82,-1552.65,-1360.27,-1648.13,-1461.05,-1444.78,-1214.2,-1984.29,-1792.24,-2165.35,-1791.45,-1852.01,-1468.28,-6244.15,-5956.24,-7067.3,-6194.5,-8020.78,-6882.37,-6479.22,-4335.89,-10966.2,-7467.58,-5763.22,-4299.93,-14347.6,-12023.9,-15303.2,-13387.7,-11809,-9120.93,-11534.7,-10591.2,-12388,-10520.6,-4331.81,-3455.61,-4988.94,-3870.42,-4362.42,-3597.91,-3666.35,-3367.42,-4088.76,-3537.23,-4459.1,-4008.8,-5522.26,-4231.96,
132800,-1308.45,-872.415,-813.78,-371.442,-1020.96,-756.248,-818.917,-549.384,-1225.34,-853.281,-1310.77,-1035.61,-2912.99,-2698.29,-3070.25,-2973.87,-3075.63,-2763.93,-2617.52,-2438.32,-3110.28,-2859.4,-3358.17,-3335.79,-3225.12,-3197.34,-3487.8,-3383.66,-2656.57,-2116.92,-3373.38,-3042.74,-2548.93,-2425.94,-2246.66,-2111.82,-1552.65,-1360.27,-1634.74,-1434.91,-1444.78,-1224.38,-1984.29,-1793.79,-2170.58,-1787.05,-1845.02,-1472.76,-6253.6,-6011.38,-7109.95,-6251.6,-8058.84,-6888.13,-6490.93,-4407.88,-10851.7,-7467.58,-5760.76,-4302.6,-14309,-12023.9,-15100.9,-13435.6,-11742.2,-9193.84,-11534.7,-10591.2,-12440,-10515.5,-4297.78,-3304.04,-4924.8,-3766.6,-4316.52,-3655.71,-3685.76,-3372.04,-4103.13,-3537.23,-4468.2,-4008.8,-5522.26,-4238.38,
132900,-1295.7,-872.574,-809.213,-371.442,-1020.96,-756.248,-813.075,-550.635,-1219.04,-853.428,-1312.46,-1035.61,-2912.99,-2696.77,-3085.13,-2973.87,-3075.32,-2765.46,-2616.57,-2438.32,-3107.77,-2859.4,-3358.17,-3350.08,-3197.53,-3191.49,-3504.23,-3412.76,-2663.85,-2109.93,-3376.34,-3042.74,-2569.54,-2391.87,-2246.66,-2111.03,-1547.86,-1360.27,-1627.01,-1407.18,-1444.78,-1223.87,-1984.45,-1817.13,-2170.58,-1784.2,-1845.02,-1482.41,-6258.51,-6011.63,-7232.32,-6171.29,-8058.84,-6896.94,-6490.93,-4388.42,-10925.7,-7467.58,-5761.11,-4329.57,-14309,-12046.7,-15281,-13442.9,-11702.8,-9203.91,-11534.7,-10585,-12440,-10515.5,-4368.44,-3320.67,-4870.38,-3797.26,-4313.97,-3639.14,-3658.57,-3368.65,-4106.56,-3522.26,-4483.56,-4008.8,-5522.26,-4238.38,
133000,-1295.7,-872.574,-810.493,-368.259,-1020.96,-756.248,-811.58,-550.635,-1216.02,-853.428,-1309.61,-1035.61,-2903.4,-2696.77,-3085.13,-2972.07,-3074.2,-2774.92,-2612.03,-2438.32,-3107.77,-2856.13,-3358.17,-3350.08,-3197.53,-3191.85,-3507.75,-3453.3,-2660.9,-2101.58,-3371.86,-3026.18,-2618.38,-2394.97,-2243.72,-2111.03,-1547.86,-1356.53,-1657.33,-1416.27,-1444.71,-1222.97,-1984.45,-1817.94,-2162.3,-1804.39,-1833.77,-1485.47,-6232.66,-5991.12,-7219.39,-6261.9,-8079.87,-6909.72,-6518.29,-4386.46,-10833.9,-7412.22,-5761.11,-4329.57,-14309,-12046.7,-15336.6,-13235.4,-11727.6,-9166.04,-11534.7,-10585,-12449,-10515.5,-4296.83,-3360.27,-5016.05,-3917.49,-4370.99,-3606.94,-3660.38,-3375.92,-4106.73,-3512.71,-4500.46,-4003.92,-5522.26,-4307.96,
133100,-1281.29,-850.848,-837.064,-368.259,-1020.96,-756.248,-811.58,-550.635,-1195.45,-861.003,-1309.61,-1035.61,-2903.4,-2697,-3086.36,-2972.07,-3086.09,-2770.62,-2628.78,-2437.11,-3107.77,-2856.13,-3353.56,-3345.31,-3197.53,-3191.85,-3507.25,-3449.3,-2640.05,-2090.61,-3371.86,-3026.18,-2540.35,-2417.62,-2243.72,-2111.03,-1547.86,-1356.53,-1655.8,-1413.84,-1441.18,-1226.69,-1992.77,-1760.25,-2162.3,-1797.4,-1830.87,-1483.9,-6226.43,-5965.4,-7076.19,-6260.24,-8096.81,-6909.72,-6455.81,-4421.47,-10833.9,-7477.72,-5755.89,-4329.57,-14331.1,-12046.7,-15198.1,-13213.9,-11708.4,-9120.36,-11534.7,-10611.8,-12449,-10593.4,-4296.83,-3364.17,-5039.75,-3910.78,-4418.94,-3624.23,-3670.84,-3384.83,-4106.73,-3512.71,-4501.41,-4012.86,-5522.26,-4306.89,
133200,-1279,-861.574,-829.091,-368.259,-1048.72,-756.248,-811.58,-547.13,-1193.34,-847.114,-1309.61,-1035.61,-2903.4,-2697,-3078.61,-2972.07,-3079.33,-2748.7,-2628.78,-2437.11,-3114.27,-2863.74,-3353.56,-3336.14,-3197.53,-3191.85,-3510.9,-3453,-2621.58,-2090.61,-3375.65,-2956.21,-2543.63,-2416.37,-2242.69,-2111.03,-1548.92,-1356.53,-1683.68,-1426.17,-1443.6,-1238.22,-1972.21,-1741.13,-2162.3,-1797.4,-1830.87,-1464.38,-6262.77,-5879.19,-7147.76,-6177.17,-8081.47,-6886.4,-6541.26,-4409.97,-10833.9,-7485.38,-5743.09,-4329.57,-14301.4,-12046.7,-15292.5,-13367.3,-11945.2,-9120.05,-11534.7,-10611.8,-12353.6,-10593.4,-4309.67,-3371.2,-5145.55,-3880.42,-4573.69,-3635.75,-3655.91,-3388.49,-4095.23,-3507.29,-4501.41,-4012.86,-5591.21,-4306.89,
133300,-1279.21,-861.789,-819.077,-368.259,-1047.02,-748.832,-811.58,-547.13,-1193.34,-841.39,-1314.55,-1037.01,-2903.4,-2697,-3080.7,-2972.07,-3087.94,-2747.22,-2628.78,-2435.24,-3114.17,-2864.52,-3356.11,-3338.7,-3197.53,-3195.22,-3509.92,-3448.63,-2622.81,-2084.6,-3390.59,-2948.96,-2563.77,-2416.05,-2242.69,-2111.03,-1548.92,-1356.53,-1682.96,-1435.47,-1464.27,-1244.77,-2027.12,-1751.27,-2162.3,-1797.4,-1847.37,-1477.35,-6236.41,-6038.79,-7196,-6262.05,-8024.09,-6886.4,-6519.14,-4424.71,-10828.2,-7485.38,-5743.95,-4309.11,-14331.6,-12034,-15064.6,-13048.2,-11842.4,-9035.93,-11534.7,-10612.3,-12357.7,-10591.5,-4315.96,-3401.98,-4926.36,-3830.56,-4294.36,-3626.5,-3652.28,-3379.09,-4094.67,-3510.28,-4507.8,-4019.32,-5640.96,-4306.89,
133400,-1291.1,-874.623,-817.872,-360.18,-1047.02,-750.75,-813.466,-549.275,-1184.07,-849.846,-1314.24,-1033.86,-2903.4,-2697,-3080.7,-2972.07,-3091.85,-2711.76,-2628.78,-2435.24,-3114.17,-2864.52,-3356.88,-3339.44,-3213.96,-3114.61,-3529.37,-3443.5,-2665.15,-2080.67,-3392.88,-3002.4,-2534.13,-2427.18,-2242.69,-2113.05,-1548.92,-1353.97,-1667.14,-1422.86,-1469.87,-1212.71,-2019.13,-1717.79,-2152.13,-1797.4,-1847.37,-1477.35,-6183.25,-5964.45,-7148.17,-6229.46,-8024.09,-6892.64,-6483.48,-4424.71,-10807.6,-7480.22,-5745.65,-4264.52,-14323.1,-12034,-15101.4,-13110.2,-11778.3,-9142.82,-11534.7,-10612.3,-12357.7,-10607.8,-4313.12,-3404.62,-4915.09,-3796.77,-4397.46,-3401.4,-3660.27,-3373.12,-4126.45,-3498.17,-4481.62,-4017.06,-5519.46,-4306.89,
133500,-1285.71,-874.623,-821.581,-355.9,-1047.02,-750.75,-813.466,-549.275,-1173.68,-852.566,-1309.06,-1033.86,-2903.4,-2697,-3080.7,-2972.07,-3081.08,-2711.76,-2625.82,-2435.24,-3115.26,-2830.07,-3356.88,-3339.44,-3211.38,-3119.3,-3515.29,-3442.7,-2632.99,-2076.63,-3379.01,-3001.3,-2521.07,-2452.07,-2243.55,-2113.91,-1548.92,-1349.94,-1726.99,-1410.18,-1482.97,-1216.89,-1974.04,-1695.75,-2155.68,-1803.13,-1847.71,-1477.35,-6191.13,-5963.34,-7091.46,-6228.24,-8035.96,-6901.67,-6480.85,-4413.55,-10807.6,-7495.42,-5776.49,-4264.52,-14263.8,-12034,-15150,-13191,-11778.3,-9114.85,-11534.7,-10604.2,-12390.4,-10606.3,-4297.54,-3321.12,-4934.39,-3814.34,-4408.48,-3618.47,-3660.27,-3373.12,-4178.16,-3528.95,-4498.73,-4001.53,-5519.46,-4306.89,
133600,-1313.47,-883.888,-813.218,-355.9,-1047.02,-750.75,-831.259,-549.564,-1173.68,-846.358,-1314.65,-1033.86,-2904.31,-2697.91,-3088.26,-2971.02,-3085.18,-2717.03,-2623.31,-2435.24,-3115.26,-2830.07,-3356.32,-3339.44,-3357.94,-3281.91,-3512.4,-3437.06,-2653.16,-2086.14,-3388.42,-3030.8,-2521.07,-2452.07,-2243.55,-2113.91,-1553.24,-1349.94,-1756.99,-1417.77,-1482.97,-1217.42,-2002.58,-1734.77,-2155.66,-1799.67,-1847.71,-1477.7,-6241.05,-5884.01,-7093.02,-6189.55,-8023.16,-6832.66,-6471.3,-4405.63,-10857.1,-7411.01,-5776.49,-4262,-14332.2,-12034.2,-15330.2,-13374.3,-11789.4,-9114.85,-11534.7,-10604.2,-12377.7,-10587.9,-4287.87,-3326.13,-4892.21,-3822.45,-4295.38,-3463.31,-3665.76,-3374.96,-4178.94,-3533.4,-4501.19,-4000.75,-5519.46,-4324.16,
133700,-1314.84,-884.159,-813.218,-349.264,-1047.02,-750.75,-831.259,-549.564,-1166.03,-862.391,-1314.65,-1033.86,-2904.43,-2701.13,-3088.26,-2971.02,-3104.08,-2717.03,-2625,-2436.23,-3127.68,-2828.99,-3356.32,-3339.44,-3357.94,-3279.92,-3495.29,-3430.86,-2658.61,-2072.51,-3392.16,-3001.49,-2521.07,-2438.58,-2243.55,-2123.91,-1551.81,-1341.73,-1692.42,-1471.79,-1491.96,-1219.22,-2012.15,-1737.6,-2147.77,-1796.77,-1847.71,-1487.67,-6206.53,-6012.21,-7159.71,-6240.49,-8042.49,-6907.33,-6498.23,-4373.28,-10857.1,-7505,-5785.83,-4250.15,-14360.6,-12023.5,-15366.1,-12557.3,-11789.5,-9056.15,-11534.7,-10600.7,-12377.6,-10593,-4405.23,-3335.14,-4955.43,-3911.53,-4362.02,-3635.08,-3650.28,-3375.22,-4159.47,-3529.55,-4469.25,-4008.17,-5519.46,-4287.83,
133800,-1314.84,-886.907,-820.642,-352.932,-1047.02,-750.75,-831.259,-554.584,-1166.3,-852.475,-1317.02,-1033.86,-2904.43,-2701.13,-3088.26,-2971.02,-3091.1,-2717.03,-2625,-2436.23,-3127.68,-2872.83,-3356.32,-3339.44,-3357.94,-3298.21,-3507.59,-3391.47,-2626.61,-2012.73,-3385.79,-3008.85,-2520.46,-2438.19,-2243.55,-2125.18,-1563.29,-1341.73,-1692.42,-1463.2,-1475.44,-1209.2,-2013.83,-1737.6,-2147.77,-1796.77,-1850.23,-1485.16,-6221.43,-5986.21,-7105.76,-6198.9,-8042.49,-6906.77,-6532.52,-4361.12,-10889.4,-7505,-5793.64,-4222.85,-14367.3,-11872.2,-15044.3,-13303.3,-11778.1,-9206.11,-11543.4,-10600.7,-12327.8,-10538.7,-4269.05,-3314.53,-4887.7,-3909.61,-4354.41,-3634.79,-3650.28,-3373.78,-4157.84,-3525.82,-4469.25,-4016.01,-5519.46,-4326.1,
