"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
10200,-1239.07,-1007.85,-739.129,-465.354,-955.569,-796.02,-794.198,-741.823,-1125.49,-934.646,-1310.67,-1092.7,-2876.42,-2761.01,-3088.48,-3008.79,-3008.11,-2792.72,-2581.8,-2471.43,-3082.04,-2921.31,-3349.3,-3337.6,-3228.18,-3204.75,-3479.84,-3382.73,-2586.51,-2286.67,-3235.5,-2972.79,-2542.11,-2411.82,-2258.98,-2089.08,-1536.15,-1373.86,-1672.41,-1501.72,-1410.48,-1265.19,-1942.19,-1771.02,-2112.84,-1841.44,-1799.92,-1618.82,-6238.73,-6004.27,-6870.74,-6270.21,-7794.11,-7041.02,-6350.05,-5677.12,-9433.05,-8371.42,-5568.26,-5028.54,-13858.7,-12555.6,-14526.5,-13544.7,-11151.4,-9550.42,-11147.8,-10631.1,-12123,-10912.9,-3910.45,-3477.43,-4709.15,-4097.12,-4142.67,-3753.67,-3637.87,-3468.98,-3999.89,-3610.77,-4383.51,-4090.91,-5246.01,-4719.16,
10300,-1213.02,-976.081,-719.673,-456.241,-955.569,-778.519,-794.936,-741.823,-1137.89,-907.883,-1260.34,-1092.05,-2876.42,-2761.01,-3088.48,-2990.33,-3039.78,-2786.11,-2581.8,-2461.42,-3056.53,-2921.31,-3349.3,-3338.8,-3225.93,-3206.04,-3552,-3435.09,-2636.08,-2247.78,-3269.32,-3024.38,-2535.97,-2455.56,-2278.38,-2097.78,-1537.67,-1358.27,-1632.86,-1475.11,-1436.35,-1282.87,-1936.75,-1761.98,-2091.92,-1840.3,-1790.59,-1598.92,-6199.94,-6083.37,-6928.9,-6297.96,-7794.11,-7021.23,-6308.46,-5738.59,-9444.85,-8482.66,-5556.58,-4866.86,-13802.3,-12707.8,-14718.8,-13368.7,-10852.1,-9400.36,-11237.7,-10706,-11990.9,-11069.4,-3903.02,-3393.59,-4781.29,-4269.04,-4204.43,-3804.28,-3621,-3488.74,-3991.57,-3584.73,-4383.81,-4061.29,-5294.45,-4719.16,
10400,-1253.35,-976.727,-717.777,-424.85,-961.048,-766.3,-794.936,-741.823,-1087.21,-908.611,-1275.5,-1078.84,-2876.42,-2761.01,-3094.84,-2987.86,-3081.42,-2788.41,-2588.3,-2468.58,-3071.24,-2943.38,-3350.82,-3338.8,-3218.66,-3198.77,-3503.96,-3332.1,-2605.96,-2254.25,-3309.27,-3006.33,-2594.92,-2439.92,-2236.56,-2122.45,-1549.39,-1374.37,-1707.55,-1454.24,-1453.96,-1264.55,-1960.79,-1815.63,-2068.62,-1870.25,-1835.21,-1620.36,-6235.28,-6088.58,-6930.67,-6389.97,-7791.16,-7192.32,-6369.07,-5743.25,-9471.5,-8407.31,-5585.83,-4974.09,-14047.5,-12506.9,-14869.4,-13618.1,-11061.2,-9266.24,-11164.7,-10698,-11984.5,-11069.4,-3911.99,-3515.19,-4887.89,-4273.64,-4137.27,-3723.07,-3616.99,-3483.57,-3949.41,-3611.55,-4341.98,-4055.77,-5355.33,-4677.17,
10500,-1207.39,-962.061,-728.324,-472.009,-961.048,-766.3,-794.936,-741.823,-1092.04,-931.261,-1275.92,-1083.6,-2874.64,-2753.13,-3104.99,-2997.14,-3041.49,-2781.48,-2588.3,-2490.91,-3082.82,-2943.38,-3350.72,-3313.56,-3228.27,-3198.77,-3518.45,-3358.23,-2571.28,-2145.65,-3275.16,-3017.27,-2564.35,-2434.28,-2236.56,-2122.45,-1549.39,-1346.29,-1644.64,-1518.95,-1475.19,-1276.9,-1972.16,-1833.11,-2151.99,-1846.34,-1830.92,-1606.55,-6260.43,-6090.85,-6863.11,-6385.07,-7871.88,-7113.77,-6207.53,-5684.96,-9471.5,-8426.06,-5583.62,-4954.76,-13686.7,-12430.5,-14336.5,-13499.8,-11038.5,-9470.75,-11203.3,-10737.8,-12116.2,-11089.7,-4045.59,-3475.05,-4816.88,-4240.57,-4286.09,-3740.99,-3623.36,-3481.1,-4058.12,-3652.72,-4354.62,-4055.77,-5355.33,-4784.84,
10600,-1227.16,-972.63,-736.144,-490.623,-961.048,-739.849,-799.386,-741.823,-1110.03,-909.493,-1278.47,-1105.42,-2864.62,-2741.4,-3100.22,-2996.52,-3067.46,-2794.16,-2597.43,-2491.68,-3053.6,-2953.96,-3355.84,-3335.49,-3205.51,-3198.77,-3435.38,-3220.48,-2540.45,-2239.85,-3288.51,-3030.22,-2639.76,-2454.52,-2266.51,-2153.7,-1591.35,-1368.17,-1669.68,-1493.49,-1458.62,-1252.7,-1964.29,-1740.57,-2065.32,-1860.81,-1778.8,-1609.65,-6208.17,-6049.64,-6836.71,-6081.35,-7858.33,-7103.76,-6229.85,-5601.64,-9378.77,-8430.95,-5642.55,-4954.76,-13574.7,-12328.8,-15047.8,-12561.9,-11004.6,-9281.98,-11209.8,-10608.4,-12028,-11133,-3897.74,-3545.07,-4721.52,-4072.42,-4336.27,-3870.4,-3629.77,-3478.91,-3995.69,-3637.94,-4353.46,-4035.54,-5355.33,-4761.87,
10700,-1217.38,-984.961,-728.93,-458.622,-930.082,-762.939,-795.732,-741.823,-1089.36,-884.823,-1304.3,-1079.01,-2866.38,-2739.18,-3085.98,-2983.74,-3081.87,-2777.7,-2592.79,-2495.94,-3053.6,-2953.96,-3355.84,-3335.49,-3205.51,-3198.1,-3466.61,-3355.24,-2553.52,-2217.91,-3305.8,-3050.71,-2545.42,-2462.02,-2273,-2142.89,-1557.5,-1368.17,-1644.68,-1438.13,-1446.95,-1230.93,-1990.52,-1782.64,-2127.15,-1853.39,-1788.72,-1609.82,-6238.15,-6084.39,-6915.57,-6300.43,-7921.03,-7140.57,-6237.8,-5643.24,-9434.43,-8387.6,-5601.35,-4928.46,-13895.6,-12395.6,-14452.6,-13451.6,-10947.1,-9546.52,-11212.2,-10641.3,-12028,-11064.1,-3905.34,-3317.89,-4856.82,-4161.9,-4237.16,-3810.94,-3627.2,-3457.9,-4029.6,-3630.78,-4335.65,-4033.12,-5355.33,-4761.87,
10800,-1229.44,-984.961,-722.434,-474.244,-1032.67,-762.939,-802.961,-741.823,-1060.19,-923.326,-1304.3,-1079.01,-2876.22,-2751.24,-3085.98,-3008.96,-3021.24,-2815,-2618.69,-2496.41,-3046.12,-2954.32,-3346.74,-3332.09,-3203.26,-3194.07,-3478.5,-3385.55,-2530.08,-2231.65,-3293.52,-3077.22,-2582.92,-2458.46,-2281.33,-2112.59,-1586.12,-1367.71,-1624.99,-1503.43,-1480.48,-1263.1,-2033.94,-1774.22,-2093.81,-1858.23,-1828.61,-1609.82,-6245.56,-6087.44,-6989.16,-6399.91,-7875.02,-7144.42,-6174.67,-5657.95,-9417.63,-8385.73,-5690.75,-5050.06,-13569.7,-12395.6,-14508.9,-13173.4,-10898,-9378.68,-11226.6,-10645.7,-11995.2,-10954.2,-3969.03,-3425.33,-4791.78,-4217.54,-4162.09,-3767.75,-3646.56,-3457.9,-4077.6,-3583.8,-4355.28,-4074.43,-5355.33,-4734.38,
10900,-1240.15,-986.752,-747.607,-502.455,-932.762,-760.412,-803.922,-738.722,-1066.03,-901.031,-1261.15,-1080.75,-2876.22,-2753.84,-3088.24,-3008.96,-3014.57,-2792.33,-2617.54,-2495.21,-3057.03,-2963.61,-3346.35,-3332.09,-3203.26,-3178.81,-3489.08,-3415.03,-2579.95,-2219.21,-3322.64,-2990.93,-2574.79,-2433.88,-2278.14,-2124.34,-1551.11,-1355.93,-1702.66,-1515.53,-1446.95,-1272.44,-1946.69,-1709.74,-2094.69,-1820.87,-1825.95,-1593.75,-6177.67,-6083.2,-6978.6,-6314.73,-7810.13,-7093.33,-6257.99,-5636.87,-9410.2,-8365.25,-5682.67,-4983.69,-13460.9,-12196.1,-14575.7,-13642.6,-10716.9,-9399.92,-11226.6,-10577.8,-11873.3,-10956.7,-3890.65,-3432.17,-4727.74,-4047.45,-4180.79,-3785.45,-3654.5,-3489.7,-3987.63,-3638.9,-4394.76,-4080.02,-5355.33,-4668.73,
11000,-1246.12,-975.817,-746.129,-491.267,-952.948,-760.412,-796.323,-743.819,-1061.5,-949.764,-1268,-1080.75,-2864.44,-2753.84,-3094.88,-3015.94,-3021.97,-2802.48,-2596.62,-2495.25,-3072.46,-2931.1,-3351.43,-3330.83,-3210.88,-3169.83,-3509.84,-3454.72,-2519.91,-2222.62,-3284.91,-3023.34,-2594.73,-2318.8,-2263.04,-2124.34,-1616.11,-1316.69,-1700.88,-1462.86,-1446.95,-1272.24,-1957.54,-1775.81,-2124.02,-1840.89,-1778.82,-1585.58,-6252.21,-6046.23,-6881.08,-6328.31,-7860.25,-7050,-6272.18,-5676.06,-9376.03,-8231.79,-5575.49,-4983.69,-13687.6,-12250.8,-14518.3,-13113.2,-10768.6,-9301.81,-11185.8,-10577.8,-12001.7,-11040,-3979.92,-3426.73,-4706.22,-4161.38,-4213.87,-3743.97,-3615.59,-3494.28,-3999.03,-3638,-4370.38,-4049.4,-5355.33,-4730.97,
11100,-1236.86,-977.804,-708.074,-492.119,-992.892,-760.412,-800.451,-741.941,-1092.48,-924.881,-1263.46,-1083.05,-2864.34,-2753.73,-3097.53,-3014.48,-3042.68,-2760.94,-2596.62,-2479.59,-3062.14,-2962.55,-3351.43,-3335.41,-3210.88,-3140.07,-3505.47,-3464.76,-2608.66,-2241.69,-3333.64,-3050.39,-2534.93,-2386.23,-2259.86,-2107.81,-1537.65,-1274.51,-1631.95,-1426.81,-1452.96,-1260.92,-1916.68,-1736.96,-2102.39,-1856.2,-1797.28,-1586.91,-6234.18,-6070.05,-6846.56,-6113.58,-7855.04,-7085.35,-6138.18,-5573.1,-9352.47,-8424.88,-5708.06,-5019.71,-13886.3,-12412,-14926.3,-13619.9,-10880.7,-9209.44,-11229.4,-10660.5,-12001.7,-11125.7,-3924.81,-3448.02,-4735.54,-4227.31,-4160.39,-3801.25,-3617.78,-3491.49,-4006.63,-3616.76,-4360.73,-4064.14,-5274.24,-4620.38,
11200,-1263.85,-976.153,-721.648,-518.968,-965.637,-790.515,-800.451,-744.091,-1092.26,-937.805,-1277.77,-1103.33,-2873.06,-2758.58,-3097.77,-3033.22,-3047.01,-2797.51,-2604.26,-2479.59,-3070.55,-2935.68,-3352.7,-3335.41,-3200.27,-3157.21,-3515.21,-3476.05,-2578.99,-2249.84,-3312.01,-3054.61,-2578.68,-2465.11,-2259.86,-2107.81,-1560.85,-1345.68,-1697.78,-1486.4,-1430.29,-1267.73,-1979.41,-1744.57,-2084.99,-1882.1,-1794.01,-1583.99,-6183.18,-6061.61,-6900.38,-6185,-8001.16,-7161.16,-6418.89,-5634.25,-9403.63,-8424.88,-5618.3,-5008.84,-13595.8,-12514.3,-14685.6,-13573.6,-10769.3,-9270.8,-11186.8,-10642.2,-12001.7,-11125.7,-3964.53,-3448.19,-4711.44,-4166.19,-4115.16,-3691.9,-3627.87,-3489.23,-3969.53,-3586.55,-4373.26,-4024.21,-5224.4,-4671.47,
11300,-1208.81,-1009.3,-764.295,-526.52,-980.834,-790.515,-800.451,-744.091,-1114.25,-905.485,-1291.37,-1073.14,-2873.06,-2764.74,-3097.77,-3036.95,-3039.53,-2809.76,-2592.26,-2493.38,-3070.55,-2936.92,-3352.7,-3335.41,-3217.68,-3161.05,-3540.91,-3322.55,-2563.96,-2223.83,-3259.73,-2983.28,-2611.91,-2473.41,-2266.16,-2111.84,-1543.89,-1355.92,-1659.01,-1474.69,-1438.98,-1286.97,-2009.36,-1797.95,-2115.67,-1890.05,-1795.1,-1581.04,-6211.22,-6055.8,-6904.41,-6274.44,-7839.02,-7167.56,-6145.43,-5601.85,-9403.63,-8244.83,-5697.11,-4980.65,-13891.5,-12520.1,-14546.8,-13366.7,-10879.3,-9371.67,-11213.9,-10639.2,-12028.7,-11080,-3933.48,-3499.27,-4703.87,-4161.8,-4223.43,-3794.29,-3638.95,-3496.14,-4047.25,-3600.32,-4373.26,-4061.91,-5328.38,-4640.48,
11400,-1236.87,-979.937,-766.108,-526.52,-935.942,-770.888,-805.247,-748.887,-1107.22,-928.672,-1275.39,-1073.14,-2880.33,-2788.2,-3097.77,-3027.02,-3041.18,-2815.48,-2592.26,-2489.93,-3070.55,-2936.92,-3348.4,-3335.41,-3157.01,-3147.85,-3536.33,-3415.22,-2588.67,-2201.51,-3281.6,-3057.72,-2582.07,-2440.17,-2247.5,-2123.03,-1604.43,-1368.99,-1671.3,-1478.2,-1480.29,-1286.55,-2039.64,-1750.24,-2095.81,-1869.68,-1791.84,-1587.31,-6224.4,-6037.58,-6961.52,-6335.88,-7922.76,-6987.3,-6286.15,-5654.94,-9444.73,-8316.3,-5578.46,-5027.29,-13577,-12438.7,-14812.7,-13595.2,-10866.1,-9065.47,-11279.7,-10596.8,-11877.2,-11095.9,-3836.8,-3453.53,-4757.67,-4184.9,-4329.7,-3470.44,-3636.35,-3475.13,-3971.51,-3605.18,-4361.35,-4062.69,-5328.38,-4779.63,
11500,-1209.22,-958.519,-773.661,-512.401,-935.942,-773.124,-805.247,-748.887,-1115.86,-921.384,-1269.4,-1074.06,-2884.72,-2788.2,-3091.94,-3027.02,-3082.31,-2803.76,-2621.78,-2489.93,-3090.25,-2949.44,-3348.4,-3334.66,-3188.38,-3147.85,-3466.71,-3349.31,-2553.77,-2286.88,-3273.6,-3036.58,-2563.52,-2442.03,-2256.31,-2123.03,-1550.33,-1344.91,-1654.88,-1477.23,-1438.34,-1248.87,-1910.32,-1746.55,-2133.15,-1849.69,-1829.56,-1538.76,-6220.37,-6045.1,-6797.26,-6221.42,-8057.65,-7065.61,-6262.85,-5647.97,-9380.47,-8362.03,-5639.26,-4982.94,-13666.6,-12288.8,-14657.1,-12059.1,-10803.4,-9286.88,-11220.9,-10631.9,-11943.2,-11125,-3938.27,-3460.3,-4749.83,-4120.63,-4114.64,-3646.24,-3608.39,-3490.3,-3944.48,-3596.65,-4413.17,-4046.22,-5321.69,-4662.21,
11600,-1263.64,-965.535,-737.131,-483.433,-979.725,-781.175,-797.243,-748.887,-1115.86,-924.956,-1261.12,-1073.01,-2884.72,-2788.2,-3125.75,-3021.87,-3069.07,-2810.35,-2589.09,-2489.93,-3097.89,-2918.2,-3352.36,-3334.66,-3337.95,-3304.45,-3603.22,-3422.65,-2566.02,-2274.98,-3356.67,-3082.67,-2576.82,-2413.61,-2267.32,-2126.51,-1570.83,-1352.95,-1638.2,-1460.26,-1438.9,-1260.2,-1978.14,-1774.31,-2110.56,-1848.6,-1778.01,-1589.05,-6185.91,-6099.65,-6799.41,-6379.83,-7867.05,-7054.01,-6297.72,-5619.29,-9467.08,-8453.72,-5585.6,-4982.1,-13584.9,-12461.4,-14946.6,-13454,-10983.7,-9327.09,-11220.9,-10643.2,-12049.4,-11098.1,-3934.91,-3508.59,-4763.29,-4067.86,-4139.72,-3688.49,-3605.51,-3483.45,-3991.13,-3603.69,-4429.7,-4022.21,-5229.26,-4662.21,
11700,-1215.89,-965.535,-721.35,-482.043,-979.725,-781.175,-798.478,-748.887,-1121.13,-936.967,-1268.59,-1075.67,-2884.72,-2794.19,-3131.47,-3015.05,-3041.94,-2772.74,-2589.09,-2480.88,-3067.06,-2918.78,-3353.37,-3335.13,-3337.95,-3228.58,-3500.16,-3438.67,-2576.67,-2272.82,-3332.98,-3058.88,-2530.97,-2455.48,-2280.75,-2124.59,-1598.26,-1364.85,-1623.94,-1466.63,-1442.99,-1270.49,-1955.38,-1814.17,-2116.57,-1845.41,-1808.65,-1614,-6301.39,-6057.62,-6803.7,-6302.39,-7867.05,-7066.94,-6247.94,-5731.42,-9489.66,-8387,-5661.63,-4984.55,-13797.1,-12155.9,-14651,-13338.9,-10944,-9294.38,-11220.9,-10643.2,-12032.7,-11062,-3858.28,-3304.63,-4733.42,-4203.36,-4190.06,-3844.42,-3660.85,-3497.57,-4007.19,-3644.42,-4377.22,-4093.1,-5272.14,-4616.47,
11800,-1268.44,-978.388,-711.955,-466.417,-967.329,-781.175,-807.323,-737.476,-1108.89,-923.888,-1254.67,-1093.26,-2884.72,-2795.21,-3109.52,-3021.87,-3057.35,-2772.74,-2589.09,-2465.27,-3072.76,-2941.69,-3353.37,-3337.61,-3355.42,-3206.47,-3520.25,-3411.21,-2533.51,-2231.24,-3350.16,-3067.98,-2563.97,-2425.09,-2257.55,-2127.69,-1607.34,-1330.95,-1650.66,-1472.12,-1430.72,-1286.83,-1952.66,-1809.24,-2108.62,-1890.1,-1769,-1625.9,-6263.16,-6003.79,-6830.56,-6311.03,-7889.18,-7165.74,-6200.34,-5697.75,-9484.6,-8331.96,-5640.02,-4977.23,-13820.1,-12310.9,-14598.2,-13439,-10724.7,-9497.1,-11242.1,-10695.9,-12036.7,-11139.8,-3952.35,-3422.91,-4810.19,-4155.39,-4164.12,-3724.19,-3603.78,-3470.45,-4004.56,-3612.38,-4359.14,-4078.11,-5375.04,-4791.67,
11900,-1247.2,-981.126,-728.064,-453.009,-967.329,-780.735,-800.822,-748.738,-1102.37,-940.867,-1273.86,-1109.1,-2884.72,-2795.21,-3117.29,-3014.15,-3036.21,-2834.53,-2618.73,-2465.27,-3088.38,-2937.71,-3352.16,-3337.61,-3342.74,-3195.76,-3507.83,-3421.75,-2607.98,-2312.36,-3273.26,-3041.34,-2579.05,-2456.7,-2257.32,-2107.24,-1603.57,-1343.71,-1647.77,-1464.8,-1464.14,-1296.44,-1960.23,-1740.85,-2111.73,-1891.93,-1789.37,-1597,-6288.46,-6116.96,-6982.57,-6396.35,-7873.77,-7051.41,-6261.09,-5682.28,-9484.6,-8333.16,-5596.27,-5028.62,-13713,-12415,-14344.6,-13170.8,-10879,-9481.23,-11242.1,-10675.8,-12068.3,-11063.9,-3883.71,-3374.45,-4661.89,-3955.02,-4201.42,-3878.1,-3636.88,-3480.22,-3982.14,-3632.43,-4379.19,-4085.78,-5375.04,-4673.42,
12000,-1268.44,-947.118,-712.053,-495.336,-976.845,-775.369,-788.879,-752.689,-1099.88,-933.835,-1294.24,-1107.68,-2847.23,-2734.01,-3102.74,-3027.21,-3047.8,-2814.54,-2597.34,-2461.13,-3072.04,-2943.21,-3213.19,-3190.37,-3145.74,-3118.76,-3527.99,-3382.46,-2610.85,-2257.18,-3308.21,-3067.96,-2535,-2458.34,-2242.08,-2127.88,-1563.26,-1368.33,-1656.95,-1497.83,-1479.64,-1313.6,-1930.36,-1748.88,-2091.8,-1826.04,-1777.15,-1586.62,-6193.87,-6065.75,-6838.49,-6294.12,-7810.86,-7044.12,-6342.61,-5587.13,-9355.44,-8282.13,-5656.09,-4912.64,-13650.8,-12470,-14747.2,-13511.4,-11065.8,-9209.02,-11243.8,-10653.3,-11919.8,-10920.2,-3927.01,-3571.22,-4771.23,-4174.8,-4122.53,-3682.06,-3649.09,-3463.26,-3926.4,-3584.93,-4329.89,-4035.75,-5356.9,-4822.08,
12100,-1180.54,-956.942,-721.026,-491.389,-966.465,-775.369,-788.879,-743.006,-1079.51,-935.142,-1309.31,-1107.68,-2847.23,-2737.35,-3110.96,-3008.38,-3029.38,-2814.54,-2597.34,-2507.08,-3085.7,-2931.48,-3353.93,-3331.11,-3145.74,-3118.76,-3610.58,-3342.88,-2580.96,-2269.59,-3277.74,-2963.94,-2521.7,-2434.77,-2242.08,-2101.29,-1560.67,-1368.33,-1712.71,-1472.69,-1444.85,-1295.52,-2017.46,-1742.21,-2109.49,-1894.33,-1790.36,-1593.97,-6209.16,-6021.03,-7056.28,-6426,-7973.36,-6971.82,-6297.81,-5702.78,-9395.44,-8332.48,-5690.39,-4954.95,-13741.6,-12452.6,-14590.2,-13424.8,-11300.9,-9601.33,-11237.2,-10693.6,-11975,-11123.4,-3906.55,-3361.85,-4873.65,-4168.25,-4351.1,-3792.94,-3577.62,-3465.32,-3959.67,-3602.72,-4336.2,-4030.58,-5362.32,-4822.08,
12200,-1254.38,-975.598,-725.007,-467.853,-966.465,-780.841,-806.472,-748.114,-1109.17,-937.177,-1281.69,-1113.76,-2880.58,-2737.35,-3110.96,-3008.38,-3029.38,-2770.48,-2593.36,-2504.82,-3085.7,-2943.94,-3353.93,-3346.23,-3208.32,-3170.38,-3517.41,-3382.78,-2559.42,-2255.36,-3306.03,-3011.49,-2521.7,-2479.86,-2284.07,-2111.42,-1569.34,-1351.33,-1643.98,-1504.37,-1431.5,-1274.44,-1946.35,-1771.19,-2096.93,-1870.94,-1785.56,-1608.52,-6219.44,-6026.73,-6917.5,-6297.86,-7984.99,-7224.27,-6256.86,-5753.53,-9378.7,-8346.35,-5648.04,-4988.13,-13811.3,-12519.1,-14541.5,-13561.8,-10847.5,-9359.01,-11202.8,-10655.3,-11975,-10938.6,-3940.75,-3430.68,-4881.69,-4174.3,-4294.03,-3800.15,-3607.22,-3481.93,-3947.44,-3623.99,-4316.97,-4009.11,-5340.92,-4733.04,
12300,-1239.94,-1001.44,-699.965,-436.134,-988.759,-753.847,-803.312,-748.114,-1102.01,-937.177,-1268.98,-1101.95,-2871.88,-2726.04,-3112.67,-3005.66,-3023.02,-2777.55,-2593.36,-2472.79,-3085.7,-2965.15,-3360.86,-3333.5,-3222.51,-3176.12,-3486.52,-3316.81,-2622.9,-2212.52,-3353.82,-3130.16,-2533.43,-2477.68,-2273.93,-2112.68,-1569.63,-1370.61,-1687.68,-1483.22,-1463.57,-1302.34,-1948.47,-1787.65,-2096.3,-1853.7,-1780.79,-1558.49,-6261.69,-6054.26,-6804.77,-6332.74,-7918.67,-7042.93,-6188.97,-5707.48,-9406.93,-8474.35,-5619.98,-4943.97,-13756,-12329.4,-14495,-13629.3,-10679.1,-9287.07,-11217.7,-10633.7,-12032.6,-11083.6,-3934.18,-3450.42,-4940.4,-4124.45,-4215.88,-3814.13,-3633.27,-3484.86,-4076.68,-3676.73,-4370.1,-4106.86,-5276.31,-4733.04,
12400,-1254.46,-973.019,-687.402,-411.078,-951.957,-750.861,-803.895,-734.117,-1169.21,-914.95,-1286.72,-1089.8,-2867.92,-2755.7,-3122.98,-3024.6,-3030.45,-2853.47,-2590.65,-2472.79,-3060.29,-2951.71,-3351.93,-3333.5,-3210.91,-3174.48,-3494.07,-3394.4,-2604.3,-2226.39,-3262.42,-2973.61,-2598.67,-2440.84,-2279.79,-2105.78,-1535.66,-1321.02,-1668.3,-1478.77,-1434.15,-1295.8,-1953.41,-1769,-2094.28,-1884.46,-1786.01,-1558.49,-6155.04,-6056.68,-6811.45,-6340.07,-7881.71,-7115.74,-6241.93,-5511.44,-9415.28,-8448.86,-5672.12,-5113.25,-13556,-12232.1,-14880.6,-13460,-10622.2,-9422.36,-11185.6,-10652.5,-12095.1,-11033.3,-3895.45,-3515.66,-4880.4,-4120.69,-4117.63,-3741.11,-3598.16,-3472.26,-4052.91,-3646.9,-4384.78,-4119.16,-5277.8,-4733.04,
12500,-1236.1,-955.944,-732.842,-520.715,-958.653,-785.327,-803.895,-731.066,-1058.66,-914.95,-1278.13,-1088.19,-2876.38,-2759.19,-3116.66,-3021.51,-3049.5,-2763.21,-2590.65,-2468.46,-3070.33,-2951.71,-3353.23,-3339.98,-3210.91,-3192.89,-3477.68,-3390.95,-2545.14,-2266.26,-3318.06,-3094.1,-2597.29,-2462.38,-2243.35,-2105.78,-1535.66,-1310.98,-1682,-1454.12,-1432.33,-1287.01,-2010.05,-1756.02,-2099.79,-1872,-1810.61,-1602.84,-6205.23,-6008.48,-6893.19,-6485.8,-7899.61,-7165.76,-6361.5,-5667.48,-9436.24,-8321.22,-5628,-5013.04,-13839.9,-12476.9,-15048.1,-13751,-10718.8,-9284.18,-11209.8,-10621,-12104.9,-11180.7,-3939.25,-3544.31,-4704.44,-4176.47,-4150.38,-3846.94,-3629.84,-3496.94,-3978.89,-3604.29,-4343.91,-4063.87,-5308.35,-4733.04,
12600,-1275.95,-997.867,-767.106,-508.75,-964.459,-785.327,-803.895,-750.548,-1093.55,-922.43,-1270.21,-1108.26,-2871.87,-2744.81,-3094.45,-3008.19,-2995.68,-2784.49,-2590.75,-2468.57,-3070.33,-2934.34,-3353.23,-3339.98,-3210.91,-3192.89,-3524.09,-3404.94,-2542.59,-2293.64,-3310.42,-3030.06,-2552.98,-2484.66,-2262.51,-2106.69,-1557.71,-1368.23,-1634.13,-1500.36,-1431.67,-1238.42,-1924.07,-1771.38,-2107.87,-1858.03,-1821.89,-1632.71,-6135.62,-6021.42,-6808.56,-6245.03,-7899.61,-6937.23,-6278.96,-5660.58,-9360.41,-8335.86,-5697.93,-4887.9,-13689.1,-12391.7,-14793.2,-13387.3,-11003.9,-9399.24,-11243.8,-10657.8,-11908.4,-11068.4,-3896.21,-3422.97,-4677.9,-4158.97,-4200.81,-3598.88,-3634.27,-3507.1,-3921.44,-3604.29,-4338.74,-4043.26,-5308.35,-4697.22,
12700,-1234.37,-997.867,-698.228,-484.875,-968.712,-783.989,-799.453,-753.555,-1095.8,-943.205,-1283.78,-1104.79,-2858.73,-2737.32,-3094.9,-2989.06,-2992.29,-2803.63,-2617.21,-2468.57,-3053.19,-2934.34,-3353.23,-3339.98,-3206.21,-3186.24,-3448.76,-3298.82,-2566.34,-2237.01,-3290.64,-3055.97,-2539.91,-2456.79,-2261.77,-2106.69,-1557.71,-1311.71,-1672.34,-1521.09,-1431.67,-1275.84,-1911.52,-1748.98,-2121.62,-1850.42,-1821.89,-1566.59,-6185.08,-6082.69,-6693.65,-6050.27,-7911.31,-7201.3,-6264.74,-5669.39,-9354.42,-8335.86,-5732.35,-5001.46,-14220.3,-12391.7,-14533.6,-13221.7,-10855.9,-9259.08,-11206.2,-10632.8,-11940.3,-11068.4,-3951.16,-3548,-4817.53,-4045.29,-4236.59,-3773.25,-3649.58,-3478.24,-4005.98,-3620.53,-4404.16,-4062.24,-5308.35,-4712.22,
12800,-1262.43,-997.304,-710.99,-442.056,-968.712,-783.541,-799.495,-746.148,-1069.37,-893.721,-1294.48,-1072.66,-2858.73,-2734.71,-3100.16,-3008.07,-3080.85,-2779.54,-2603.13,-2448.1,-3076.02,-2913.3,-3356.6,-3339.98,-3213.03,-3191.16,-3493.83,-3366.35,-2504.82,-2232.44,-3332.97,-3077.93,-2559.71,-2448.25,-2261.77,-2106.69,-1561.24,-1338.69,-1658.63,-1488.89,-1431.73,-1303.51,-2002.95,-1784.31,-2073.49,-1863.72,-1828.53,-1613.46,-6204.17,-6048.94,-6937.13,-6405.28,-7956.04,-7033.33,-6158.98,-5743.82,-9451.74,-8432.75,-5675.13,-5060.04,-13709.6,-12399.8,-15130.4,-13485.1,-10958.9,-9247.69,-11206.2,-10674.4,-12067,-11058.4,-3947.39,-3528.93,-4930.22,-4116.67,-4191.52,-3794.67,-3589.01,-3445.09,-3974.4,-3637.8,-4316.94,-4034.92,-5330.87,-4717.42,
