"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
37700,-1202.11,-942.13,-714.519,-446.233,-957.573,-780.876,-807.487,-727.039,-1056.22,-902.188,-1305.57,-1101.84,-2861.41,-2705.95,-3081.89,-2979.65,-3035.77,-2799.3,-2574.12,-2454.5,-3068.73,-2909.47,-3211.17,-3199.17,-3220.36,-3181.58,-3494.61,-3373.13,-2605.88,-2226.13,-3307.4,-3097.77,-2534.47,-2468.43,-2275.29,-2100.22,-1525.06,-1334.21,-1655.68,-1482.45,-1458.11,-1238.32,-1992.49,-1764.85,-2104.14,-1837.77,-1835.77,-1598.58,-6330.35,-5967.72,-6948.72,-6327.55,-7832.2,-7112.39,-6240.54,-5696.82,-9458.94,-8459.53,-5641.76,-5041.67,-13545.7,-12479.8,-14833.3,-13425,-10848,-9254.77,-11224.3,-10649.1,-12095.7,-11188.6,-3943.52,-3442.29,-4762.26,-4222.93,-4076.09,-3729.53,-3653.77,-3477.91,-3979.81,-3540.12,-4385.12,-4108.25,-5431.41,-4681.74,
37800,-1281.31,-969.566,-742.822,-479.294,-934.708,-764.005,-796.979,-706.45,-1068.29,-924.041,-1299.3,-1076.04,-2861.41,-2720.11,-3112.28,-2983.54,-3000.05,-2804.6,-2574.92,-2455.53,-3068.73,-2922.54,-3211.74,-3199.17,-3222.14,-3177.04,-3390.36,-3366.01,-2533.85,-2243.03,-3322.36,-3082.21,-2533.86,-2449.26,-2295.77,-2127.37,-1542.06,-1334.21,-1643.13,-1456.86,-1414.64,-1209.99,-1972.06,-1718.6,-2110.35,-1822.12,-1861.22,-1563.64,-6149.71,-5962.71,-6806.74,-6244.67,-7817.44,-7029.35,-6296.83,-5649.94,-9488.82,-8447.35,-5672.52,-5052.71,-13866.9,-12197.6,-14418,-13451,-11055.5,-9436.35,-11214.9,-10662.8,-12065.7,-11097.1,-3969.04,-3448.39,-4705.9,-4189.79,-4158.58,-3457.86,-3633.62,-3452.1,-4028.2,-3675.08,-4381.74,-4065.04,-5365.67,-4832.54,
37900,-1267.4,-951.08,-725.4,-491.008,-934.708,-779.61,-801.831,-715.858,-1097.8,-928.273,-1299.3,-1076.82,-2860.65,-2720.11,-3171.22,-2977.68,-3129.89,-2813.95,-2634.78,-2484.76,-3083.05,-2955.64,-3211.74,-3199.17,-3228.1,-3191.18,-3558.48,-3485.13,-2635.49,-2242.65,-3326.1,-3065.21,-2577.38,-2455.15,-2279.71,-2127.37,-1549.94,-1334.21,-1650.35,-1422.19,-1393.57,-1215.69,-1999.28,-1721.8,-2091.91,-1848.62,-1800.63,-1553.92,-6197.27,-6012.5,-6895.01,-6290.87,-7866.6,-7120.46,-6148.81,-5639.24,-9491.32,-8386.68,-5561.68,-4994.2,-13907.6,-12306.4,-14902.1,-13098.2,-10818.5,-9337.81,-11214.9,-10623.7,-12147.4,-11223,-3891.98,-3463.04,-4735.8,-4271.46,-4162.07,-3717.06,-3644.13,-3410.83,-4034.05,-3642.59,-4396.04,-4072.28,-5360.04,-4832.75,
38000,-1221.11,-945.963,-715.896,-449.27,-961.159,-740.535,-802.937,-719.945,-1097.8,-928.273,-1292.61,-1066.61,-2867.69,-2720.34,-3160.53,-2993.18,-3045.89,-2809.5,-2615.99,-2478.07,-3083.05,-2935.4,-3206.28,-3199.17,-3230.31,-3168.75,-3503.94,-3412.77,-2554.48,-2178.74,-3301.58,-2986.96,-2554.67,-2468.86,-2279.71,-2112.15,-1550.8,-1357.92,-1627.35,-1493.17,-1430.18,-1240.86,-1969.81,-1692.06,-2047.72,-1859.8,-1784.03,-1578.54,-6113.75,-6041.09,-7010.48,-6426.61,-7834.26,-7151.82,-6261.35,-5537.09,-9417.31,-8468.39,-5658.62,-4992.52,-13763,-12258.5,-14697.6,-13512.3,-10628.7,-9211.8,-11214.9,-10675.3,-12035.5,-11169.4,-3833.5,-3460.27,-4818.72,-4126.61,-4145.02,-3725.5,-3674.3,-3443.46,-4046,-3656.48,-4375.18,-4060.37,-5281.31,-4702.72,
38100,-1274.51,-934.597,-701.063,-459.386,-961.159,-740.535,-802.937,-731.152,-1084,-957.312,-1283.84,-1058.79,-2866.15,-2720.34,-3145.14,-2993.18,-3047.96,-2742.4,-2600.44,-2473.15,-3059.83,-2922.42,-3206.28,-3199.17,-3236.13,-3174.72,-3482.85,-3428.92,-2569.06,-2268.05,-3289.74,-3100.91,-2560.25,-2406.37,-2295.03,-2119.71,-1520.44,-1357.92,-1662.94,-1476.83,-1434.83,-1245.41,-1927.67,-1824.81,-2104.82,-1857.86,-1837.85,-1609.35,-6154.07,-6046.21,-6828.77,-6410.33,-7896.15,-7228.55,-6323.87,-5615.96,-9437.08,-8320.71,-5627.96,-5005.54,-13763,-12288.8,-14418.3,-13654.5,-11105.4,-9623.95,-11214.9,-10672.5,-11978,-10998.7,-3996.36,-3493.01,-4846.33,-4161.34,-4159.81,-3708.52,-3625.7,-3450.16,-4016.02,-3589.75,-4349.45,-4021.45,-5281.31,-4702.72,
38200,-1244.8,-970.336,-700.664,-450.372,-964.014,-777.954,-802.937,-732.154,-1097.89,-957.312,-1275.52,-1060.25,-2866.15,-2720.34,-3116.1,-2978.38,-2961.81,-2734.82,-2600.44,-2471.46,-3059.83,-2942.24,-3206.28,-3204.67,-3246.15,-3185.13,-3489.59,-3407.79,-2569.28,-2168.2,-3312.11,-3038.87,-2537.55,-2461.35,-2311.73,-2112.45,-1534.5,-1365.36,-1659.82,-1522.43,-1437.32,-1208.88,-1941.98,-1696.94,-2169.52,-1870.38,-1840.62,-1525.64,-6158.43,-6010.98,-6972.82,-6409.79,-8012.92,-7225.68,-6210.18,-5616.5,-9458.31,-8339.5,-5597.31,-4979.07,-13700.1,-12389.7,-14708.7,-13537.5,-10535.6,-9310.89,-11215.5,-10674.3,-12090.5,-11110,-3913.49,-3474.22,-4768.66,-4201.56,-4272.82,-3571.87,-3607.42,-3444.53,-3988.32,-3629.95,-4423.45,-4030.54,-5281.31,-4702.72,
38300,-1234.7,-974.126,-705.432,-490.65,-972.884,-777.948,-790.331,-732.154,-1120.72,-965.846,-1263.09,-1104.17,-2866.15,-2723.42,-3109.17,-2988.6,-2973.51,-2782.26,-2600.44,-2471.46,-3092.51,-2950.94,-3351.75,-3350.13,-3243.87,-3095.21,-3482.01,-3358.74,-2537.95,-2235.41,-3345.92,-2981.54,-2595.12,-2449.75,-2306.01,-2092.07,-1565.88,-1365.36,-1707.94,-1509.62,-1474.05,-1218.98,-1895.04,-1722.76,-2146.79,-1912.74,-1802.66,-1611.73,-6153.87,-6034.58,-6860.48,-6296.72,-7976.67,-7003.79,-6210.18,-5616.5,-9456.68,-8357.95,-5684.08,-4994.07,-13655.3,-12462.9,-14971.9,-13585.7,-10818.4,-9264.64,-11271.3,-10674.3,-12006.3,-11199.8,-3950.5,-3489.35,-4820.54,-4103.24,-4120.94,-3611.73,-3624.86,-3434.58,-3978.31,-3621.64,-4414.63,-4031.83,-5303.77,-4702.72,
38400,-1253.46,-991.672,-699.341,-494.12,-972.884,-762.967,-796.11,-726.525,-1085.7,-919.586,-1328.22,-1102.57,-2850.05,-2723.42,-3110.13,-2988.77,-3039.7,-2812.69,-2591.81,-2462.7,-3092.51,-2952.44,-3351.75,-3350.13,-3240.97,-3109.81,-3525.21,-3423.93,-2623.66,-2266.19,-3337.93,-3004.35,-2551.8,-2397.36,-2319.64,-2120.45,-1572.61,-1320.92,-1623.05,-1465.57,-1449.55,-1294.52,-1969.89,-1789.14,-2110.44,-1854.93,-1793.12,-1608.28,-6200.78,-6017.25,-6963.29,-6288.03,-7866.75,-7063.01,-6252.84,-5757.93,-9397.14,-8293.64,-5643.88,-4938.23,-13713.1,-12435,-14892.1,-13592.9,-10772.6,-9076.09,-11234.8,-10782.4,-12048.7,-11224.2,-3958.28,-3520,-4943.81,-4161.09,-4133.97,-3719.15,-3626.39,-3491.81,-3976.76,-3603.69,-4370.43,-4032.18,-5308.71,-4712.87,
38500,-1286.69,-1021.42,-766.525,-489.635,-956.961,-762.967,-797.959,-726.525,-1106.93,-926.835,-1258.52,-1091.57,-2852.82,-2713.53,-3111.52,-2996.86,-3094.94,-2793.5,-2620.14,-2462.7,-3092.51,-2939.38,-3351.75,-3336.95,-3309.74,-3111.72,-3482.26,-3377.76,-2618.32,-2273,-3302.26,-2981.86,-2532.85,-2465.03,-2304.19,-2122.18,-1511.83,-1319.12,-1642.87,-1495.58,-1465.17,-1246.64,-1993.39,-1754.56,-2122.51,-1879.65,-1813.43,-1561.32,-6174.47,-5986.64,-6851.42,-6290.43,-7821.29,-7053.87,-6161.34,-5598.87,-9397.21,-8335.48,-5605.3,-4938.23,-13708.6,-12507.1,-14885.3,-13537.8,-10839,-9384.41,-11235.5,-10709,-12125.7,-11142,-3908.77,-3447.9,-4729.88,-4136.68,-4116.36,-3679.2,-3620.27,-3465.34,-3959.26,-3603.69,-4399.66,-4043.67,-5307.5,-4671.32,
38600,-1267.54,-979.997,-709.186,-501.635,-959.869,-791.788,-785.272,-726.525,-1128.83,-927.04,-1307.74,-1074.98,-2854.77,-2708.07,-3111.52,-2996.86,-3050.89,-2786.7,-2582.56,-2456.74,-3092.51,-2915.46,-3356.51,-3336.95,-3267.99,-3179.62,-3540.71,-3452.25,-2602.36,-2246.6,-3322.18,-3059.64,-2553.03,-2454.61,-2331.22,-2080.41,-1558.19,-1312.52,-1637.22,-1427.85,-1459.66,-1245.88,-1957.13,-1804.36,-2142.64,-1872.95,-1822.43,-1567.51,-6135.92,-6072.42,-6906.86,-6348.29,-7806.53,-6999.86,-6277.79,-5580.12,-9422.74,-8309.26,-5612.23,-4938.23,-13788.8,-12557.1,-15028.2,-13566.3,-11106.9,-9200.34,-11269.7,-10789.3,-12124.5,-11075.7,-3888.16,-3425.53,-4800.49,-4157.76,-4184.59,-3691.58,-3624.69,-3477.91,-3986.61,-3640.98,-4370.82,-4025.03,-5309.17,-4671.32,
38700,-1216.62,-983.46,-746.912,-478.282,-976.763,-791.483,-799.437,-726.525,-1095.48,-933.065,-1282.88,-1104.88,-2867.21,-2713.27,-3123.61,-3002.02,-3035.78,-2805.38,-2611.72,-2456.74,-3092.51,-2907.16,-3356.51,-3340.46,-3242.43,-3123.76,-3479.92,-3387.56,-2524.53,-2230.77,-3287.57,-2982.35,-2588.89,-2481.11,-2330.06,-2112.79,-1538.04,-1312.52,-1616.02,-1508.62,-1463.64,-1257.76,-1901.25,-1752.64,-2078.45,-1850.6,-1807.95,-1573.21,-6163.61,-6050.72,-6873.97,-6184.01,-7820.01,-7081.16,-6194.44,-5642.26,-9455.24,-8394.9,-5600.88,-4974.46,-13679.2,-12418,-14810.3,-13699.6,-10589.9,-9063.41,-11269.7,-10794.5,-12095.4,-11216.8,-3932.75,-3488.88,-4730.11,-4106.69,-4222.59,-3744.35,-3640.41,-3460.39,-3976.9,-3603.87,-4382.56,-4054.47,-5286.31,-4671.32,
38800,-1273.52,-979.974,-738.877,-488.684,-953.377,-791.483,-788.301,-726.525,-1108.67,-931.7,-1287.23,-1104.08,-2867.21,-2733.95,-3123.01,-3002.02,-3035.78,-2823.63,-2611.72,-2472.95,-3071.21,-2927.64,-3356.51,-3340.46,-3280.55,-3102.39,-3515.6,-3418.01,-2560.6,-2293.28,-3259.52,-3052.27,-2573.23,-2428.4,-2287.4,-2098.75,-1523.32,-1328.94,-1554.45,-1505.18,-1424.55,-1262.31,-1998.3,-1785.62,-2067.42,-1873.92,-1784.04,-1574.45,-6230.93,-6060.78,-6943.05,-6301.73,-7937,-7119.55,-6295.78,-5597.56,-9441.79,-8447.68,-5707.03,-5018.76,-13679.2,-12191.5,-14408.2,-13206.4,-10720.6,-9348.4,-11278.4,-10792.8,-12095.4,-11216.8,-3915.87,-3456.58,-4786.18,-4240.38,-4261.7,-3718.18,-3614.64,-3462.35,-3958.58,-3630.84,-4409.13,-4054.47,-5286.31,-4739.45,
38900,-1221.83,-942.022,-770.373,-459.967,-953.377,-776.871,-788.301,-731.457,-1167.63,-919.994,-1313.39,-1082.63,-2867.21,-2713.23,-3123.01,-2996.01,-3055.25,-2805.32,-2611.72,-2472.95,-3066.82,-2898.27,-3338.41,-3322.4,-3259.98,-3135.43,-3620.08,-3364.41,-2605.74,-2275.35,-3303.98,-3066.36,-2577.24,-2505.39,-2285.38,-2104.27,-1519.93,-1380.95,-1623.34,-1505.18,-1407.61,-1273.35,-2044.6,-1759.67,-2101.96,-1865.74,-1784.3,-1579.99,-6195.76,-6012.35,-6949.11,-6448.61,-7981.29,-7091.59,-6215.99,-5660.27,-9446.23,-8437.23,-5627.26,-5040.71,-13763.1,-12421.3,-14557.8,-13254.3,-10989.3,-9269.11,-11268.7,-10686.5,-12157.9,-11211.6,-3868.5,-3510.84,-4860.9,-4067.46,-4270.14,-3905,-3621.98,-3460.53,-4005.36,-3608.84,-4377,-4068.29,-5277.84,-4739.45,
39000,-1228.58,-980.533,-676.884,-430.653,-953.377,-776.871,-806.653,-734.313,-1103.12,-947.233,-1286.82,-1082.63,-2867.21,-2713.23,-3146.71,-2941.27,-3124.62,-2826.52,-2599.93,-2480.1,-3064.91,-2953.58,-3344.84,-3331.83,-3307.36,-3131,-3508.4,-3375.4,-2550.34,-2264.68,-3302.6,-3014.48,-2572.71,-2414.47,-2285.38,-2146.64,-1530.71,-1391.72,-1691.02,-1525.32,-1451.59,-1273.35,-2005.21,-1811.17,-2070.63,-1853.74,-1845.82,-1576.2,-6173.73,-6059.81,-6856.47,-6313.7,-7831.48,-7028.93,-6247.2,-5656.51,-9435.14,-8405.16,-5662.11,-4995.75,-13704.1,-12435.9,-14384.2,-13010.8,-10579.8,-8915.81,-11252,-10724.3,-12017.2,-11021.4,-4018.32,-3493.5,-4679.41,-3957.13,-4043.63,-3665.58,-3583.76,-3445.23,-3969.59,-3597.13,-4377,-4068.29,-5277.84,-4751.14,
39100,-1239.15,-955.859,-730.954,-441.759,-953.377,-776.871,-790.334,-739.496,-1103.37,-944.272,-1309.93,-1082.63,-2880.78,-2713.23,-3130.72,-2986.07,-3011.99,-2784.52,-2599.93,-2466.77,-3084.85,-2949.93,-3350.74,-3327.36,-3251.24,-3130.99,-3525.9,-3402.7,-2554.88,-2190.31,-3270.9,-3003.23,-2556.29,-2459.05,-2324.86,-2100.38,-1588.64,-1344.18,-1622.51,-1458.22,-1477.12,-1225.34,-1957.1,-1741.72,-2091.37,-1864.24,-1819.27,-1631.02,-6144.59,-6065.8,-6824.42,-6298.04,-7832.23,-7037.35,-6189.19,-5675.73,-9387.82,-8310.85,-5580.27,-4965.85,-13894.6,-12462.8,-14478,-12948.3,-10807.2,-9271.93,-11252,-10702.8,-11994.2,-11207.5,-3951.98,-3418.51,-4767.26,-4100.18,-4379.25,-3714.81,-3621.4,-3448.23,-3976.06,-3590.89,-4380.58,-4041.97,-5306.87,-4751.14,
39200,-1245.08,-962.088,-737.146,-472.451,-963.899,-749.227,-790.334,-739.496,-1112.7,-923.566,-1279.46,-1067.14,-2880.78,-2713.23,-3124.01,-3013.35,-3015.23,-2762.19,-2599.93,-2466.77,-3078.75,-2955.32,-3350.74,-3329.2,-3343.5,-3169.84,-3537.83,-3417.46,-2576.59,-2257.51,-3322.66,-3077,-2567.39,-2465.92,-2326.83,-2096.83,-1568.6,-1308.74,-1576.59,-1436.49,-1433.48,-1244.85,-1988.75,-1787.57,-2096.41,-1865.25,-1759.15,-1580.96,-6207.58,-6049.38,-6829.9,-6262.82,-7794.07,-7067.86,-6257.01,-5653.17,-9385.7,-8314.07,-5593.65,-4916.65,-13649.9,-12352.4,-14847.7,-13673.7,-10766.6,-9444.19,-11277.9,-10761.1,-12092.5,-11118.5,-4015.87,-3335.76,-4932.92,-4237.49,-4102.8,-3728.48,-3592.73,-3453.37,-3939.7,-3571.93,-4343.27,-4048.29,-5322.44,-4728.13,
39300,-1233.5,-943.582,-733.708,-508.475,-922.886,-762.176,-798.385,-740.344,-1090.35,-919.368,-1250.39,-1081.19,-2866.38,-2713.23,-3131.46,-3002.19,-3077.15,-2751.19,-2598.05,-2481.02,-3084.44,-2932.98,-3354.93,-3329.2,-3315.75,-3150.22,-3480.38,-3428.09,-2596.49,-2297.76,-3272.98,-3085.18,-2641.61,-2447.79,-2285.91,-2115.01,-1540.63,-1360.95,-1634.29,-1508.34,-1430.79,-1256.33,-1950.16,-1757.21,-2064.93,-1828.75,-1799.67,-1570.09,-6185.63,-6010.69,-6913.92,-6221.05,-7794.07,-7024.38,-6226.58,-5637.07,-9409.27,-8297.68,-5609.89,-4950.19,-13693.7,-12363.1,-14666.6,-13494.1,-10830.7,-8914.06,-11224.9,-10684.3,-12097.5,-11187.1,-3981.33,-3517.78,-4768.99,-4121.02,-4162.32,-3719.37,-3619.3,-3401.7,-3944.18,-3634.93,-4353.75,-4058,-5322.44,-4728.13,
39400,-1221.51,-984.292,-727.319,-496.325,-960.085,-764.254,-799.639,-733.751,-1100.8,-908.045,-1286.15,-1082.42,-2878.94,-2713.23,-3131.46,-2987.97,-3059.1,-2820.96,-2610.67,-2481.02,-3058.9,-2919.7,-3347.28,-3330.01,-3326.13,-3133.31,-3522.34,-3364.83,-2609.77,-2284.83,-3283.13,-3022.04,-2578.61,-2428.59,-2280.54,-2102.35,-1530.2,-1314.99,-1609.1,-1462.97,-1445.93,-1275.77,-1926.85,-1819.01,-2111.78,-1879.49,-1791.25,-1568.92,-6180.33,-5989.53,-6909.08,-6300,-7721.36,-6981.34,-6342.82,-5694.22,-9443.19,-8475.44,-5628.8,-4974.12,-13627.6,-12288.1,-14441.8,-13488.6,-10782.9,-9262.75,-11259.1,-10673.7,-12035.6,-11155.8,-3863.31,-3479.27,-4715.76,-4070.64,-4132.05,-3781.48,-3681.44,-3468.5,-3991.66,-3665.84,-4324.62,-4085.65,-5322.44,-4728.13,
39500,-1304.78,-985.545,-722.274,-513.399,-954.265,-753.902,-799.639,-733.751,-1086.39,-924.121,-1287.15,-1109.99,-2878.94,-2713.23,-3108.39,-2991.27,-2980.64,-2744.21,-2614.02,-2481.02,-3058.9,-2919.7,-3203.46,-3192.91,-3258.46,-3151.59,-3515.99,-3434.8,-2519.45,-2188.06,-3319.87,-3004.92,-2538.27,-2452.6,-2274.83,-2112.32,-1546.85,-1325.7,-1619.22,-1471.68,-1413.06,-1239.11,-1919.45,-1797.4,-2068.9,-1858.36,-1806.91,-1600.88,-6202.17,-6048.66,-6842.19,-6414.99,-7837.57,-6902.27,-6180.23,-5694.22,-9476.6,-8408.11,-5586.84,-4941.54,-13734.8,-12399.1,-14538.5,-13671.2,-10996.2,-9335.71,-11259.1,-10751.7,-12045.6,-11139.1,-3889.65,-3483.3,-4751.89,-4235.86,-4174,-3781.28,-3614.68,-3486.39,-3964.79,-3472.72,-4359.88,-4074.29,-5322.44,-4668.39,
39600,-1276.58,-969.245,-692.913,-519.007,-964.514,-749.42,-804.491,-717.426,-1091.78,-908.666,-1305.94,-1094.92,-2874.48,-2723.48,-3105.61,-2996.37,-3049.39,-2805.31,-2620.05,-2479.55,-3105.78,-2944.35,-3203.46,-3195.05,-3253.69,-3149.3,-3501.27,-3357.43,-2537.24,-2239.63,-3356.18,-3054.13,-2524.14,-2448.9,-2302.74,-2133.44,-1572.85,-1348.07,-1630.47,-1437.25,-1442.01,-1231.26,-2008.06,-1784.81,-2086.86,-1905.07,-1808.87,-1607.49,-6204.07,-6061.92,-6850.71,-6332.25,-7952.43,-7148.26,-6240.9,-5664.47,-9548.02,-8389.65,-5586.84,-4998.41,-13633.9,-12510.4,-14877.3,-12835.4,-11117.7,-9316.41,-11204.7,-10760.9,-12040.1,-11204.9,-3930.18,-3558.09,-4779.14,-4113.91,-4380.05,-3804.5,-3622.27,-3487.8,-3989.99,-3593.09,-4358.47,-4062.73,-5327.85,-4668.39,
39700,-1227.84,-934.694,-698.399,-491.93,-982.522,-796.263,-793.98,-724.652,-1086.71,-926.328,-1288.25,-1101.55,-2874.48,-2723.48,-3123.78,-2946,-3049.68,-2792.51,-2620.05,-2479.55,-3151.53,-2921.88,-3197.97,-3196.27,-3282.67,-3176.57,-3513.63,-3341.46,-2602.4,-2344.76,-3315.96,-3011.5,-2582.74,-2484.65,-2296.82,-2116.74,-1582.61,-1335.61,-1674.14,-1455.19,-1447.93,-1268.87,-1920.01,-1735.17,-2129.05,-1886.56,-1774.41,-1610.3,-6138.4,-6068.66,-6769.7,-6313.73,-7827.09,-7131.21,-6317.56,-5616.15,-9423.67,-8393.02,-5585.99,-4965.24,-13701.7,-12244.8,-14458.6,-13446.5,-10790.1,-9286.36,-11245,-10682.3,-11980.7,-11013,-3939.97,-3401.08,-4668.88,-4136.9,-4275.05,-3841.93,-3598.65,-3461.97,-3938.44,-3523.59,-4331.49,-4048.93,-5327.85,-4675.47,
39800,-1256.39,-983.581,-722.06,-496.38,-979,-794.213,-793.249,-734.141,-1112.69,-926.328,-1296.97,-1101.55,-2860.31,-2723.48,-3092.47,-2946.15,-3105.25,-2798.73,-2607.71,-2496.72,-3103.82,-2909.08,-3197.97,-3196.27,-3287.71,-3176.57,-3553.29,-3379.01,-2559.29,-2274.29,-3304.38,-3020.55,-2604.02,-2463.86,-2297.58,-2084.72,-1492.69,-1329.62,-1597.38,-1462.86,-1466.44,-1201.72,-2014.32,-1779.54,-2091.7,-1853.12,-1781.62,-1566.49,-6210.31,-6076.04,-6807.75,-6149.67,-7945.27,-7167.91,-6295.06,-5662.1,-9339.92,-8253.21,-5646.59,-4967.75,-13772.4,-12378.8,-14427.6,-13177.9,-10711,-9356.03,-11300.3,-10706.6,-12079.2,-11060.4,-3959.06,-3517.19,-4787.01,-4237.53,-4213.41,-3491.14,-3633.15,-3413.34,-3931.57,-3560.25,-4345.78,-4083.18,-5266.35,-4675.47,
39900,-1263.5,-992.775,-769.477,-500.452,-971.224,-743.35,-787.921,-726.588,-1096.76,-932.27,-1293.08,-1092.03,-2860.31,-2699.31,-3086.2,-2988.97,-3097.72,-2739.65,-2607.71,-2463.55,-3103.82,-2909.08,-3197.97,-3196.27,-3293.59,-3180.86,-3578.88,-3280.62,-2503.05,-2227.75,-3229.6,-3007.92,-2524.27,-2461.54,-2294.1,-2143.41,-1571.11,-1364.36,-1594.04,-1424.05,-1424.32,-1275.57,-2033.13,-1766.06,-2102.54,-1869.23,-1833.43,-1611.25,-6144.5,-6028.41,-6859.33,-6228.74,-7896.78,-7160.74,-6286.95,-5701.46,-9381.05,-8418.82,-5536.69,-4941.47,-13764.2,-12338.4,-14945.9,-13494.5,-10718.8,-9330.53,-11220.2,-10756.8,-12092.5,-11190,-3867.09,-3359.91,-4875.15,-4166.36,-4194.65,-3846.69,-3599.18,-3451.12,-3996.24,-3574.97,-4364.07,-4017.64,-5282.9,-4675.47,
40000,-1256.75,-981.87,-769.477,-493.165,-971.451,-719.256,-786.088,-728.796,-1100.32,-913.093,-1276.43,-1079.37,-2865.53,-2670.31,-3089.25,-2991.32,-3047.67,-2832.29,-2621.65,-2429.99,-3180.37,-2926.38,-3197.97,-3196.27,-3277.4,-3151.76,-3537.27,-3376.17,-2557.72,-2211.09,-3255.07,-2964.22,-2524.27,-2464.79,-2303.28,-2119.25,-1568.78,-1385.77,-1642.65,-1465.16,-1419.23,-1249.43,-1937.59,-1745.74,-2214.57,-1757.44,-1779.64,-1611.25,-6138.18,-6047.05,-6839.52,-6322.82,-7841.53,-7110.01,-6242.05,-5709.88,-9490.1,-8426.99,-5651.49,-4984.17,-13775.7,-12357,-14690.7,-13269.3,-11188.2,-9231.25,-11190.8,-10638.2,-12093.9,-11032.9,-3949,-3424.6,-4978.24,-4123.6,-4109.89,-3659.25,-3628.1,-3457.5,-3986.01,-3623.7,-4313.92,-4032.07,-5282.9,-4679.6,
40100,-1234.39,-992.5,-732.459,-446.859,-971.451,-764.568,-789.497,-728.796,-1060.77,-910.129,-1276.43,-1091.62,-2852.26,-2670.31,-3093.67,-2991.44,-3044.3,-2794.24,-2597.59,-2420.31,-3115.89,-2919.12,-3349.17,-3347.47,-3215.44,-3119.67,-3520.82,-3424.98,-2544.43,-2257.37,-3397.98,-3065.06,-2538.59,-2468.13,-2303.28,-2112.5,-1568.78,-1366.06,-1689.29,-1404.07,-1422.58,-1283.95,-1984.08,-1750.9,-2117.7,-1876.71,-1769.18,-1535.8,-6186,-6088.21,-6823.56,-6331.84,-8053.04,-7181.72,-6178.54,-5551.25,-9452.56,-8531,-5654.29,-4920.15,-13740.4,-12431.4,-14691.4,-13212.1,-10834,-9346.79,-11234.9,-10687.7,-12074.6,-11180.2,-4009.62,-3498.6,-4786.38,-4111.14,-4243.79,-3590.62,-3606.48,-3441.7,-4004.01,-3576.04,-4372.98,-4058.8,-5282.9,-4726.77,
40200,-1217.93,-976.78,-697.627,-461.261,-971.451,-754.444,-786.088,-728.796,-1086.93,-931.399,-1281.7,-1094.32,-2867.51,-2706.89,-3121.02,-2988.12,-3070.67,-2809.77,-2597.59,-2456.89,-3111.62,-2864.56,-3349.17,-3347.47,-3264.65,-3170.09,-3550.75,-3382.71,-2532.52,-2270.74,-3281.28,-3057.83,-2522.1,-2451.8,-2293.82,-2123.78,-1573.67,-1378.51,-1664.22,-1483.62,-1451.73,-1283.32,-1942.43,-1788.53,-2115.91,-1846.19,-1806.62,-1546.26,-6202.71,-6032.93,-6858.23,-6238.85,-7769.18,-7067.93,-6278.26,-5741.76,-9461.95,-8505.61,-5596.2,-4914.69,-13912.3,-12632.4,-14479.7,-13577.2,-11046.5,-9124.18,-11238.2,-10732,-12082.4,-11157.3,-3836.97,-3449.18,-4697.04,-4146.13,-4236.04,-3829.1,-3606.48,-3416.41,-3987.14,-3554.08,-4353,-4068.92,-5366.64,-4785.03,
40300,-1232.7,-972.811,-717.672,-478.336,-971.451,-754.444,-786.088,-728.796,-1102.63,-936.35,-1281.7,-1082.59,-2867.51,-2727.25,-3129.61,-2983.03,-3069.7,-2767.1,-2619.94,-2456.89,-3078.23,-2954.21,-3351.3,-3349.6,-3272.82,-3155.16,-3486.71,-3346.34,-2560.02,-2225.35,-3364.58,-3066.63,-2625.19,-2426.46,-2292.74,-2103.89,-1597.4,-1291.62,-1662.27,-1492.78,-1465.67,-1294.04,-1941.47,-1767.97,-2126.64,-1842.34,-1811.11,-1585.72,-6245.78,-6095.89,-6850.86,-6355.67,-7856.35,-6999.22,-6294.41,-5739.67,-9519.35,-8353.93,-5683.68,-5036.84,-13705,-12441.6,-14455.2,-13439.1,-10502.7,-9295.72,-11228.3,-10768.5,-11917.2,-11153,-3943.64,-3452.07,-4849.45,-4112.81,-4232.18,-3636.91,-3640.4,-3428.82,-4019.37,-3645.73,-4357.1,-4081.56,-5364.91,-4707.95,
